run_id,variant,budget,call_idx,state_before_hash,state_after_hash,unit_id,action_type,selected_action_type,region_id,selected_hypothesis_id,selected_hypothesis_source,owner_unit_count,estimated_p_positive,risk_before,risk_if_positive,risk_if_negative,raw_score,normalized_score,selected_score,second_best_action_type,score_margin,oracle_outcome_after_query,oracle_cost,candidate_count,live_core_action_count,live_explore_action_count,live_structure_action_count,eligible_structure_action_count,max_core_score,max_explore_score,max_structure_score,median_core_score,median_explore_score,median_structure_score,verification_state_before,positive_anchor_count_before,negative_barrier_count_before,materialized_event_count_before,positive_branch_output_changed,negative_branch_output_changed,hypothesis_count_before,hypothesis_count_after,materializer_version,physical_vlm_calls
hcr_H1_b020,H1,20,5,d13c255bacfceb5bb59a686929782f76e806e2676e0753d1f2b0a16fef9cbb8c,6cb1b6be5c0fb8fc0512f62df65eb0fadf1989c128020cf4ecb9d9a3a59d05ee,4,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0001,high_proxy_island,1,0.586645125551838,0.5385807070500575,0.5324853560474547,0.5348981412584608,0.005098014474636869,0.005098014474636869,0.005098014474636869,DISCOVER_CORE,3.12357638888594e-05,negative,1,108,83,25,0,0,0.005098014474636869,0.0,,0.0038167809904265937,0.0,,unverified,0,5,0,True,False,87,87,k3_bridge_safe,0
hcr_H1_b020,H1,20,6,6cb1b6be5c0fb8fc0512f62df65eb0fadf1989c128020cf4ecb9d9a3a59d05ee,5e20f422ea9196757315eaab51484f7361d7161c69dbeb4f11acd700bb049778,251,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0038,high_proxy_island,10,0.5810412258628914,0.5348981412584608,0.5288454255884147,0.5311987286343494,0.005066778710748121,0.005066778710748121,0.005066778710748121,DISCOVER_CORE,2.4899574500802935e-05,negative,1,107,82,25,0,0,0.005066778710748121,0.0,,0.0038061633815351104,0.0,,unverified,0,6,0,True,False,87,87,k3_bridge_safe,0
hcr_H1_b020,H1,20,7,5e20f422ea9196757315eaab51484f7361d7161c69dbeb4f11acd700bb049778,d7e1128b836489e3da5e192e64e77b0d830214f9c682058e9b87c702041382b2,158,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0021,high_proxy_island,2,0.5766214582602032,0.5311987286343494,0.5251802486821197,0.5274869334091478,0.005041879136247096,0.005041879136247096,0.005041879136247096,DISCOVER_CORE,0.0002930338456266224,negative,1,107,82,25,0,0,0.005041879136247096,0.0,,0.0037865333882650676,0.0,,unverified,0,7,0,True,False,87,87,k3_bridge_safe,0
hcr_H1_b020,H1,20,8,d7e1128b836489e3da5e192e64e77b0d830214f9c682058e9b87c702041382b2,e0dfcbfd8bc645f79503d5c91485ae087ae3933ae9d47ccd85ce044a0555c5ea,171,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0024,high_proxy_island,3,0.5273952004629584,0.5274869334091478,0.5218860673223213,0.5236888860771046,0.004748845290620474,0.004748845290620474,0.004748845290620474,DISCOVER_CORE,2.2678151978539063e-07,positive,1,106,81,25,0,0,0.004748845290620474,0.0,,0.0037775210038869522,0.0,,unverified,0,8,0,True,False,87,87,k3_bridge_safe,0
hcr_H1_b020,H1,20,9,e0dfcbfd8bc645f79503d5c91485ae087ae3933ae9d47ccd85ce044a0555c5ea,3c9b68e3e6855261c48bc21b00dd0120f5280fc35569a1b3bc0f2ce6efbee5e9,236,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0035,high_proxy_island,3,0.5273588909634623,0.5218860673223213,0.5162855339534819,0.5180879900738887,0.004748618509100688,0.004748618509100688,0.004748618509100688,DISCOVER_CORE,0.00010991852596353713,negative,1,105,80,25,0,0,0.004748618509100688,0.0,,0.003773922974756261,0.0,,unverified,1,8,1,True,False,87,87,k3_bridge_safe,0
hcr_H1_b020,H1,20,10,3c9b68e3e6855261c48bc21b00dd0120f5280fc35569a1b3bc0f2ce6efbee5e9,61dc18c182a53365ac1ead4f4db592584d8addbc922c271094f197c1f24022c7,24,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0005,high_proxy_island,2,0.5100467443452644,0.5180879900738887,0.5126502852725123,0.5142810629212322,0.00463869998313704,0.00463869998313704,0.00463869998313704,DISCOVER_CORE,6.175586733125904e-05,negative,1,105,80,25,0,0,0.00463869998313704,0.0,,0.0037458245698061554,0.0,,unverified,1,9,1,True,False,87,87,k3_bridge_safe,0
hcr_H1_b020,H1,20,11,61dc18c182a53365ac1ead4f4db592584d8addbc922c271094f197c1f24022c7,6c379ecb06ccff4d6922bf9ee27283568ac69e3a0dad35304e81a3370b3afde8,336,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0051,high_proxy_island,2,0.5005594174439197,0.5142810629212322,0.5089361637934671,0.5104737941718981,0.00457694411580567,0.00457694411580567,0.00457694411580567,DISCOVER_CORE,6.13228171912894e-05,negative,1,104,79,25,0,0,0.00457694411580567,0.0,,0.0037213241939866304,0.0,,unverified,1,10,1,True,False,87,87,k3_bridge_safe,0
hcr_H1_b020,H1,20,12,6c379ecb06ccff4d6922bf9ee27283568ac69e3a0dad35304e81a3370b3afde8,46dfa46175dd368e9ef1bef9b126d85af90f492bff6c88fcee469f435fa2d75b,152,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0020,high_proxy_island,5,0.4912984886758055,0.5104737941718981,0.505221953720276,0.5066692054712907,0.00451562129861427,0.00451562129861427,0.00451562129861427,DISCOVER_CORE,9.357014361555116e-06,negative,1,103,78,25,0,0,0.00451562129861427,0.0,,0.0037144015165344046,0.0,,unverified,1,11,1,True,False,87,87,k3_bridge_safe,0
hcr_H1_b020,H1,20,13,46dfa46175dd368e9ef1bef9b126d85af90f492bff6c88fcee469f435fa2d75b,1a92445f3730a27dc694a5efe433e69e9691f0c95ed4db029de457efd6d835c5,209,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0028,high_proxy_island,1,0.489898934190937,0.5066692054712907,0.501431642074168,0.5028652778022368,0.0045062642842528255,0.0045062642842528255,0.0045062642842528255,DISCOVER_CORE,1.4278235499265435e-05,negative,1,103,78,25,0,0,0.0045062642842528255,0.0,,0.0036998885242105484,0.0,,unverified,1,12,1,True,False,87,87,k3_bridge_safe,0
hcr_H1_b020,H1,20,14,1a92445f3730a27dc694a5efe433e69e9691f0c95ed4db029de457efd6d835c5,a93d87445bfb0c606ec1da94fecfeebbef293475efe6c6cb5d63121edc98f67b,219,DISCOVER_CORE,DISCOVER_CORE,high_proxy_island,hyp_0031,high_proxy_island,2,0.4877700589100486,0.5028652778022368,0.49764953943947154,0.49906248361932903,0.004491986048753449,0.004491986048753449,0.004491986048753449,DISCOVER_CORE,1.7250325418660672e-06,positive,1,102,77,25,0,0,0.004491986048753449,0.0,,0.0036922982093386403,0.0,,unverified,1,13,1,True,False,87,87,k3_bridge_safe,0
