workload_id,video_id,query_id,cost_tier,verify_scan_cost_ratio,deadline_level,deadline_fraction,base_seed,chunk_count,policy,normalized_anytime_event_auc,terminal_event_recall,committed_events,oracle_failures,scan_actions,verify_actions
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,0,0.2,13566490167741466441,12,exsample_end_to_end_adapted,0.17193474998789857,0.3287671232876712,24,1,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,2123151880353550199,,sequential,0.12107314003581984,0.273972602739726,20,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,2123151880353550199,,uniform_stride,0.31747664456169356,0.547945205479452,40,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,2123151880353550199,,random_temporal,0.33623360278813186,0.6164383561643836,45,1,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,2123151880353550199,,largest_gap,0.3353986156154713,0.589041095890411,43,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,2123151880353550199,,datb_sv,0.32878527518272965,0.6301369863013698,46,1,258,194
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,2123151880353550199,3,exsample_end_to_end_adapted,0.4257103441599323,0.6438356164383562,47,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,2123151880353550199,6,exsample_end_to_end_adapted,0.3968004259644721,0.684931506849315,50,1,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,2123151880353550199,12,exsample_end_to_end_adapted,0.3823152137083127,0.6027397260273972,44,1,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,12469531558194382158,,sequential,0.12107314003581984,0.273972602739726,20,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,12469531558194382158,,uniform_stride,0.31747664456169356,0.547945205479452,40,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,12469531558194382158,,random_temporal,0.3557408393436283,0.6301369863013698,46,1,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,12469531558194382158,,largest_gap,0.3353986156154713,0.589041095890411,43,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,12469531558194382158,,datb_sv,0.32878527518272965,0.6301369863013698,46,1,258,194
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,12469531558194382158,3,exsample_end_to_end_adapted,0.3615373444987675,0.589041095890411,43,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,12469531558194382158,6,exsample_end_to_end_adapted,0.36205769882375893,0.5753424657534246,42,1,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,12469531558194382158,12,exsample_end_to_end_adapted,0.36885860883876487,0.6575342465753424,48,1,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,7951618664789711144,,sequential,0.12107314003581984,0.273972602739726,20,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,7951618664789711144,,uniform_stride,0.31747664456169356,0.547945205479452,40,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,7951618664789711144,,random_temporal,0.4009632605644044,0.7123287671232876,52,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,7951618664789711144,,largest_gap,0.3353986156154713,0.589041095890411,43,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,7951618664789711144,,datb_sv,0.32878527518272965,0.6301369863013698,46,1,258,194
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,7951618664789711144,3,exsample_end_to_end_adapted,0.3341158816980498,0.6164383561643836,45,1,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,7951618664789711144,6,exsample_end_to_end_adapted,0.4176993078077364,0.6986301369863014,51,1,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,7951618664789711144,12,exsample_end_to_end_adapted,0.33422479306839764,0.5753424657534246,42,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,10834653013843659315,,sequential,0.12107314003581984,0.273972602739726,20,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,10834653013843659315,,uniform_stride,0.31747664456169356,0.547945205479452,40,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,10834653013843659315,,random_temporal,0.26354131371315165,0.5342465753424658,39,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,10834653013843659315,,largest_gap,0.3353986156154713,0.589041095890411,43,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,10834653013843659315,,datb_sv,0.32878527518272965,0.6301369863013698,46,1,258,194
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,10834653013843659315,3,exsample_end_to_end_adapted,0.34319182922697206,0.6164383561643836,45,1,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,10834653013843659315,6,exsample_end_to_end_adapted,0.372755215644515,0.6712328767123288,49,1,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,10834653013843659315,12,exsample_end_to_end_adapted,0.3678784065056404,0.6164383561643836,45,1,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,13566490167741466441,,sequential,0.12107314003581984,0.273972602739726,20,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,13566490167741466441,,uniform_stride,0.31747664456169356,0.547945205479452,40,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,13566490167741466441,,random_temporal,0.2539450118592381,0.4794520547945205,35,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,13566490167741466441,,largest_gap,0.3353986156154713,0.589041095890411,43,0,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,13566490167741466441,,datb_sv,0.32878527518272965,0.6301369863013698,46,1,258,194
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,13566490167741466441,3,exsample_end_to_end_adapted,0.3081586717653324,0.6164383561643836,45,1,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,13566490167741466441,6,exsample_end_to_end_adapted,0.32649208577375605,0.6164383561643836,45,1,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,1,0.4,13566490167741466441,12,exsample_end_to_end_adapted,0.39277070526163177,0.6301369863013698,46,1,226,226
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,2123151880353550199,,sequential,0.20636687803540057,0.4794520547945205,35,0,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,2123151880353550199,,uniform_stride,0.4143633928715537,0.6712328767123288,49,0,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,2123151880353550199,,random_temporal,0.401245623376417,0.7808219178082192,57,1,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,2123151880353550199,,largest_gap,0.452442034948452,0.7397260273972602,54,0,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,2123151880353550199,,datb_sv,0.4364159284896038,0.6986301369863014,51,1,382,297
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,2123151880353550199,3,exsample_end_to_end_adapted,0.4468673862884634,0.7808219178082192,57,1,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,2123151880353550199,6,exsample_end_to_end_adapted,0.4994191393581496,0.821917808219178,60,1,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,2123151880353550199,12,exsample_end_to_end_adapted,0.4177920841602568,0.6712328767123288,49,0,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,12469531558194382158,,sequential,0.20636687803540057,0.4794520547945205,35,0,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,12469531558194382158,,uniform_stride,0.4143633928715537,0.6712328767123288,49,0,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,12469531558194382158,,random_temporal,0.4174129112412695,0.7534246575342466,55,1,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,12469531558194382158,,largest_gap,0.452442034948452,0.7397260273972602,54,0,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,12469531558194382158,,datb_sv,0.4364159284896038,0.6986301369863014,51,1,382,297
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,12469531558194382158,3,exsample_end_to_end_adapted,0.37215418623037877,0.684931506849315,50,1,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,12469531558194382158,6,exsample_end_to_end_adapted,0.5150055665811529,0.8082191780821918,59,1,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,12469531558194382158,12,exsample_end_to_end_adapted,0.4471416815915585,0.7534246575342466,55,1,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,7951618664789711144,,sequential,0.20636687803540057,0.4794520547945205,35,0,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,7951618664789711144,,uniform_stride,0.4143633928715537,0.6712328767123288,49,0,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,7951618664789711144,,random_temporal,0.4248027494070391,0.8493150684931506,62,1,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,7951618664789711144,,largest_gap,0.452442034948452,0.7397260273972602,54,0,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,7951618664789711144,,datb_sv,0.4364159284896038,0.6986301369863014,51,1,382,297
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,7951618664789711144,3,exsample_end_to_end_adapted,0.4286912887038769,0.6986301369863014,51,1,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,7951618664789711144,6,exsample_end_to_end_adapted,0.5064782096584225,0.821917808219178,60,1,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,7951618664789711144,12,exsample_end_to_end_adapted,0.4977007599593411,0.8082191780821918,59,1,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,10834653013843659315,,sequential,0.20636687803540057,0.4794520547945205,35,0,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,10834653013843659315,,uniform_stride,0.4143633928715537,0.6712328767123288,49,0,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,10834653013843659315,,random_temporal,0.41114445681462825,0.7671232876712328,56,0,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,10834653013843659315,,largest_gap,0.452442034948452,0.7397260273972602,54,0,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,10834653013843659315,,datb_sv,0.4364159284896038,0.6986301369863014,51,1,382,297
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,10834653013843659315,3,exsample_end_to_end_adapted,0.40628781644803963,0.7123287671232876,52,1,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,10834653013843659315,6,exsample_end_to_end_adapted,0.45521725801507135,0.7808219178082192,57,1,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,10834653013843659315,12,exsample_end_to_end_adapted,0.4994594769027239,0.821917808219178,60,1,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,13566490167741466441,,sequential,0.20636687803540057,0.4794520547945205,35,0,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,13566490167741466441,,uniform_stride,0.4143633928715537,0.6712328767123288,49,0,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,13566490167741466441,,random_temporal,0.4497313519531461,0.7808219178082192,57,0,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,13566490167741466441,,largest_gap,0.452442034948452,0.7397260273972602,54,0,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,13566490167741466441,,datb_sv,0.4364159284896038,0.6986301369863014,51,1,382,297
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,13566490167741466441,3,exsample_end_to_end_adapted,0.4113784145731498,0.8082191780821918,59,1,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,13566490167741466441,6,exsample_end_to_end_adapted,0.48526066121303413,0.7534246575342466,55,1,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,1.0,2,0.6,13566490167741466441,12,exsample_end_to_end_adapted,0.4926666343966316,0.8356164383561644,61,1,340,339
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,2123151880353550199,,sequential,0.0319957403552931,0.0958904109589041,7,0,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,2123151880353550199,,uniform_stride,0.16569049808800024,0.4246575342465753,31,0,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,2123151880353550199,,random_temporal,0.1826806718621429,0.3150684931506849,23,0,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,2123151880353550199,,largest_gap,0.1710634590251222,0.3835616438356164,28,0,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,2123151880353550199,,datb_sv,0.2050861609952081,0.3424657534246575,25,1,140,104
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,2123151880353550199,3,exsample_end_to_end_adapted,0.19509656808170786,0.3561643835616438,26,1,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,2123151880353550199,6,exsample_end_to_end_adapted,0.290164093131323,0.4657534246575342,34,1,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,2123151880353550199,12,exsample_end_to_end_adapted,0.23290091485551093,0.3835616438356164,28,1,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,12469531558194382158,,sequential,0.0319957403552931,0.0958904109589041,7,0,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,12469531558194382158,,uniform_stride,0.16569049808800024,0.4246575342465753,31,0,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,12469531558194382158,,random_temporal,0.16249576455781983,0.3287671232876712,24,1,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,12469531558194382158,,largest_gap,0.1710634590251222,0.3835616438356164,28,0,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,12469531558194382158,,datb_sv,0.2050861609952081,0.3424657534246575,25,1,140,104
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,12469531558194382158,3,exsample_end_to_end_adapted,0.20927924875356982,0.3698630136986301,27,0,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,12469531558194382158,6,exsample_end_to_end_adapted,0.22943995353114893,0.3424657534246575,25,1,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,12469531558194382158,12,exsample_end_to_end_adapted,0.2297061813253306,0.3561643835616438,26,0,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,7951618664789711144,,sequential,0.0319957403552931,0.0958904109589041,7,0,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,7951618664789711144,,uniform_stride,0.16569049808800024,0.4246575342465753,31,0,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,7951618664789711144,,random_temporal,0.15600948739048376,0.2876712328767123,21,0,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,7951618664789711144,,largest_gap,0.1710634590251222,0.3835616438356164,28,0,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,7951618664789711144,,datb_sv,0.2050861609952081,0.3424657534246575,25,1,140,104
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,7951618664789711144,3,exsample_end_to_end_adapted,0.21271600755118836,0.3972602739726027,29,0,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,7951618664789711144,6,exsample_end_to_end_adapted,0.17103925649837867,0.3013698630136986,22,0,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,7951618664789711144,12,exsample_end_to_end_adapted,0.2567162011714023,0.5068493150684932,37,1,113,113
DALI::Q_VULNERABLE_ROAD_USER_CONFLICT_V1,DALI,Q_VULNERABLE_ROAD_USER_CONFLICT_V1,C1_SIMULATED,3.0,0,0.2,10834653013843659315,,sequential,0.0319957403552931,0.0958904109589041,7,0,113,113
