segment_id,method_id,seed,budget_abs,budget_ratio,oracle_calls_total,returned_intervals,event_precision,event_recall,unique_event_coverage,strict_replay_or_posthoc,online_uses_event_id,can_be_main_comparison,applicability_note
dataset3_1200_2400,HTS-EC-safe-shadow-stag,2,24,0.2,24,"[(440.0, 450.0), (510.0, 530.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=0, stagmix_steps=24"
dataset3_1200_2400,HTS-EC-safe-StagRepMix-force,0,24,0.2,9,[],0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=0, stagmix_steps=9"
dataset3_1200_2400,HTS-EC-safe-StagRepMix-force,1,24,0.2,9,[],0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=0, stagmix_steps=9"
dataset3_1200_2400,HTS-EC-safe-StagRepMix-force,2,24,0.2,15,"[(510.0, 520.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=0, stagmix_steps=15"
dataset3_1200_2400,HTS-EC-safe-StagRepMix-force-gap_flank_v2,0,24,0.2,24,"[(440.0, 450.0), (510.0, 530.0), (550.0, 560.0), (590.0, 600.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2453, detector_triggers=0, stagmix_steps=24"
dataset3_1200_2400,HTS-EC-safe-StagRepMix-force-gap_flank_v2,1,24,0.2,24,"[(440.0, 450.0), (510.0, 530.0), (550.0, 560.0), (590.0, 600.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2453, detector_triggers=0, stagmix_steps=24"
dataset3_1200_2400,HTS-EC-safe-StagRepMix-force-gap_flank_v2,2,24,0.2,24,"[(440.0, 450.0), (510.0, 530.0), (590.0, 600.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2453, detector_triggers=0, stagmix_steps=24"
dataset3_1200_2400,fixed_10s_topproxy,0,36,0.3,36,"[(440.0, 450.0), (510.0, 530.0), (550.0, 560.0), (990.0, 1000.0)]",0.0,0.0,0,strict_replay,False,False,"flat proxy-ranked top-k, strict-replay"
dataset3_1200_2400,HTS-EC-safe,0,36,0.3,35,"[(440.0, 450.0), (510.0, 530.0), (550.0, 560.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=0, stagmix_steps=0"
dataset3_1200_2400,HTS-EC-safe,1,36,0.3,15,"[(510.0, 520.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=0, stagmix_steps=0"
dataset3_1200_2400,HTS-EC-safe,2,36,0.3,36,"[(440.0, 450.0), (510.0, 530.0), (550.0, 560.0), (990.0, 1000.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=0, stagmix_steps=0"
dataset3_1200_2400,HTS-EC-safe-shadow-stag,0,36,0.3,35,"[(440.0, 450.0), (510.0, 530.0), (550.0, 560.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=0, stagmix_steps=35"
dataset3_1200_2400,HTS-EC-safe-shadow-stag,1,36,0.3,15,"[(510.0, 520.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=0, stagmix_steps=15"
dataset3_1200_2400,HTS-EC-safe-shadow-stag,2,36,0.3,36,"[(440.0, 450.0), (510.0, 530.0), (550.0, 560.0), (990.0, 1000.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=0, stagmix_steps=36"
dataset3_1200_2400,HTS-EC-safe-StagRepMix-force,0,36,0.3,9,[],0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=0, stagmix_steps=9"
dataset3_1200_2400,HTS-EC-safe-StagRepMix-force,1,36,0.3,9,[],0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=0, stagmix_steps=9"
dataset3_1200_2400,HTS-EC-safe-StagRepMix-force,2,36,0.3,15,"[(510.0, 520.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2453, detector_triggers=0, stagmix_steps=15"
dataset3_1200_2400,HTS-EC-safe-StagRepMix-force-gap_flank_v2,0,36,0.3,36,"[(440.0, 450.0), (510.0, 530.0), (550.0, 560.0), (590.0, 600.0), (990.0, 1000.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2453, detector_triggers=0, stagmix_steps=36"
dataset3_1200_2400,HTS-EC-safe-StagRepMix-force-gap_flank_v2,1,36,0.3,36,"[(440.0, 450.0), (510.0, 530.0), (550.0, 560.0), (590.0, 600.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2453, detector_triggers=0, stagmix_steps=36"
dataset3_1200_2400,HTS-EC-safe-StagRepMix-force-gap_flank_v2,2,36,0.3,36,"[(440.0, 450.0), (510.0, 530.0), (550.0, 560.0), (590.0, 600.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2453, detector_triggers=0, stagmix_steps=36"
dataset3_2400_3462,fixed_10s_topproxy,0,11,0.1,11,"[(70.0, 80.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"flat proxy-ranked top-k, strict-replay"
dataset3_2400_3462,HTS-EC-safe,0,11,0.1,11,"[(70.0, 80.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=0"
dataset3_2400_3462,HTS-EC-safe,1,11,0.1,11,"[(70.0, 80.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=0"
dataset3_2400_3462,HTS-EC-safe,2,11,0.1,11,"[(70.0, 80.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=0"
dataset3_2400_3462,HTS-EC-safe-shadow-stag,0,11,0.1,11,"[(70.0, 80.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=11"
dataset3_2400_3462,HTS-EC-safe-shadow-stag,1,11,0.1,11,"[(70.0, 80.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=11"
dataset3_2400_3462,HTS-EC-safe-shadow-stag,2,11,0.1,11,"[(70.0, 80.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=11"
dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0,11,0.1,11,"[(70.0, 80.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=11"
dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,1,11,0.1,11,"[(70.0, 80.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=11"
dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,2,11,0.1,11,"[(70.0, 80.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=11"
dataset3_2400_3462,HTS-EC-safe-StagRepMix-force-gap_flank_v2,0,11,0.1,11,"[(70.0, 80.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2471, detector_triggers=0, stagmix_steps=11"
dataset3_2400_3462,HTS-EC-safe-StagRepMix-force-gap_flank_v2,1,11,0.1,11,"[(70.0, 80.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2471, detector_triggers=0, stagmix_steps=11"
dataset3_2400_3462,HTS-EC-safe-StagRepMix-force-gap_flank_v2,2,11,0.1,11,"[(70.0, 80.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2471, detector_triggers=0, stagmix_steps=11"
dataset3_2400_3462,fixed_10s_topproxy,0,21,0.2,21,"[(70.0, 80.0), (360.0, 370.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"flat proxy-ranked top-k, strict-replay"
dataset3_2400_3462,HTS-EC-safe,0,21,0.2,21,"[(60.0, 80.0), (130.0, 140.0), (770.0, 780.0)]",0.6666666666666666,0.2222222222222222,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=0"
dataset3_2400_3462,HTS-EC-safe,1,21,0.2,21,"[(70.0, 80.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=0"
dataset3_2400_3462,HTS-EC-safe,2,21,0.2,21,"[(70.0, 80.0), (360.0, 370.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=0"
dataset3_2400_3462,HTS-EC-safe-shadow-stag,0,21,0.2,21,"[(60.0, 80.0), (130.0, 140.0), (770.0, 780.0)]",0.6666666666666666,0.2222222222222222,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=21"
dataset3_2400_3462,HTS-EC-safe-shadow-stag,1,21,0.2,21,"[(70.0, 80.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=21"
dataset3_2400_3462,HTS-EC-safe-shadow-stag,2,21,0.2,21,"[(70.0, 80.0), (360.0, 370.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=21"
dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0,21,0.2,21,"[(60.0, 80.0), (130.0, 140.0), (770.0, 780.0)]",0.6666666666666666,0.2222222222222222,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=21"
dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,1,21,0.2,21,"[(70.0, 80.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=21"
dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,2,21,0.2,21,"[(70.0, 80.0), (360.0, 370.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=21"
dataset3_2400_3462,HTS-EC-safe-StagRepMix-force-gap_flank_v2,0,21,0.2,21,"[(60.0, 80.0), (130.0, 140.0), (770.0, 780.0)]",0.6666666666666666,0.2222222222222222,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2471, detector_triggers=0, stagmix_steps=21"
dataset3_2400_3462,HTS-EC-safe-StagRepMix-force-gap_flank_v2,1,21,0.2,21,"[(70.0, 80.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2471, detector_triggers=0, stagmix_steps=21"
dataset3_2400_3462,HTS-EC-safe-StagRepMix-force-gap_flank_v2,2,21,0.2,21,"[(70.0, 80.0), (360.0, 370.0), (770.0, 780.0)]",0.0,0.0,0,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2471, detector_triggers=0, stagmix_steps=21"
dataset3_2400_3462,fixed_10s_topproxy,0,32,0.3,32,"[(60.0, 80.0), (360.0, 370.0), (770.0, 780.0)]",0.3333333333333333,0.1111111111111111,1,strict_replay,False,False,"flat proxy-ranked top-k, strict-replay"
dataset3_2400_3462,HTS-EC-safe,0,32,0.3,32,"[(60.0, 80.0), (130.0, 140.0), (770.0, 780.0)]",0.6666666666666666,0.2222222222222222,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=0"
dataset3_2400_3462,HTS-EC-safe,1,32,0.3,32,"[(60.0, 80.0), (130.0, 140.0), (360.0, 370.0), (770.0, 780.0)]",0.5,0.2222222222222222,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=0"
dataset3_2400_3462,HTS-EC-safe,2,32,0.3,32,"[(60.0, 80.0), (360.0, 370.0), (770.0, 780.0)]",0.3333333333333333,0.1111111111111111,1,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(0)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=0"
dataset3_2400_3462,HTS-EC-safe-shadow-stag,0,32,0.3,32,"[(60.0, 80.0), (130.0, 140.0), (770.0, 780.0)]",0.6666666666666666,0.2222222222222222,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=32"
dataset3_2400_3462,HTS-EC-safe-shadow-stag,1,32,0.3,32,"[(60.0, 80.0), (130.0, 140.0), (360.0, 370.0), (770.0, 780.0)]",0.5,0.2222222222222222,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=32"
dataset3_2400_3462,HTS-EC-safe-shadow-stag,2,32,0.3,32,"[(60.0, 80.0), (360.0, 370.0), (770.0, 780.0)]",0.3333333333333333,0.1111111111111111,1,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(0), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=32"
dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0,32,0.3,32,"[(60.0, 80.0), (130.0, 140.0), (770.0, 780.0)]",0.6666666666666666,0.2222222222222222,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=32"
dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,1,32,0.3,32,"[(60.0, 80.0), (130.0, 140.0), (360.0, 370.0), (770.0, 780.0)]",0.5,0.2222222222222222,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=32"
dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,2,32,0.3,32,"[(60.0, 80.0), (360.0, 370.0), (770.0, 780.0)]",0.3333333333333333,0.1111111111111111,1,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=legacy, d*=0.2471, detector_triggers=0, stagmix_steps=32"
dataset3_2400_3462,HTS-EC-safe-StagRepMix-force-gap_flank_v2,0,32,0.3,32,"[(60.0, 80.0), (130.0, 140.0), (770.0, 780.0)]",0.6666666666666666,0.2222222222222222,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2471, detector_triggers=0, stagmix_steps=32"
dataset3_2400_3462,HTS-EC-safe-StagRepMix-force-gap_flank_v2,1,32,0.3,32,"[(60.0, 80.0), (130.0, 140.0), (360.0, 370.0), (770.0, 780.0)]",0.5,0.2222222222222222,2,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2471, detector_triggers=0, stagmix_steps=32"
dataset3_2400_3462,HTS-EC-safe-StagRepMix-force-gap_flank_v2,2,32,0.3,32,"[(60.0, 80.0), (360.0, 370.0), (770.0, 780.0)]",0.3333333333333333,0.1111111111111111,1,strict_replay,False,False,"Phase 2A-RP preflight, flags=stag(1)/repmix(1), policy=inf_when_eligible, strat_set=gap_flank_v2, d*=0.2471, detector_triggers=0, stagmix_steps=32"
