trace_instance_id,video_id,query_id,proxy_id,budget,C1_precision,C1_recall,C1_F1,C1_mean_iou
14ba329f5c28633d0882a29302b0983e3e1bec08afd48b426d406b229a8b5ecb,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,50,0.16666666666666666,0.01694915254237288,0.030769230769230767,0.38461538461538464
4bcbd6b3eb230e2b61db68218eb5c41e7d02690dae2a86a6bb57503fb2a9787e,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,50,0.5,0.05084745762711865,0.09230769230769231,0.4444444444444444
2b0016083c641125ba61d308cc3c67985fee214d6749a08076fd96c4d737fbc5,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,80,0.1111111111111111,0.01694915254237288,0.02941176470588235,1.0
c281675001559da750f3ff51f86e386af2b94c10a2f394f13b081a7e59f3ee06,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,80,0.16666666666666666,0.03389830508474576,0.056338028169014086,0.25357142857142856
ce88c7130b6f9b5e6b7d6e4aa6779bd57ad210fec91146970569bad19abbc7f0,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,80,0.25,0.03389830508474576,0.05970149253731343,0.12142857142857143
0b3d864b66eaf47f86e94dd980fa693c992016a494903832356f43e305afc313,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,80,0.15384615384615385,0.03389830508474576,0.05555555555555555,0.25357142857142856
9f9068cc883a4a8824c1e9289341ac6e27c8da581d5601eccfdf9738eab0e5da,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,80,0.07142857142857142,0.01694915254237288,0.0273972602739726,0.4
20e1674cd02088804f11f2b31fba1a58c8d273c3d85e34e3262cb136d1117779,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,80,0.06666666666666667,0.01694915254237288,0.02702702702702703,0.4
dd1d39f343418d1c032a6afee46e2953535437ee482f41da9f8bad7814e04617,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,80,0.0,0.0,0.0,0.0
8afdf57e062571e22c6d90781c26d7506a336033488da13ff8747848b2a88067,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,80,0.23076923076923078,0.05084745762711865,0.08333333333333333,0.35000000000000003
25e6e44ad9b15cb54a0a10fd0961b1ff9dee70dbdf13e5052d442efeb6fb5c87,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,80,0.1,0.01694915254237288,0.028985507246376815,0.2857142857142857
4c067d4d686e93135753434c1a80576ad7349d39df4ca6be480607ac2700d51d,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,80,0.1111111111111111,0.01694915254237288,0.02941176470588235,0.5
a368b2d22a00ba3758a784465b1a6042afd877be6a4a1eb475c13976cdcdee3d,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,80,0.0,0.0,0.0,0.0
78b34436df0d3c8ec6f3ad394bfa4efa8c78176087745a6f4a3c149f0ebbaa7e,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,80,0.25,0.03389830508474576,0.05970149253731343,0.75
5c22538ef47432a2c3149f606f5ed5044e5cbcd9b90d0510ad2c863370fcf893,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,80,0.125,0.01694915254237288,0.029850746268656716,0.26666666666666666
b5dbcc4b0eb962b6e89e97557cd37c9d2e29fd8d8ce25cfc1259b9cace18b165,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,80,0.5,0.0847457627118644,0.14492753623188406,0.3335897435897436
1ebd149264c42824cd55efe52d2f422e211750c86fe43d5a41e7d7e261a68026,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,100,0.15384615384615385,0.03389830508474576,0.05555555555555555,0.3423076923076923
aa47a2eb3babdeaad7310bd7a11a95ed291f670e872463166a8301127e79defa,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,100,0.15384615384615385,0.03389830508474576,0.05555555555555555,0.25
984b4d60a6a6e790b76afee4e5f9a7dd59ac06d4dbaa8b92b80310f93dc0653a,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,100,0.2222222222222222,0.03389830508474576,0.0588235294117647,0.12142857142857143
00e9700288955d86374c1220e9c206dc7c51471f9388879b34fc56261b98bafc,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,100,0.15384615384615385,0.03389830508474576,0.05555555555555555,0.25
cb6eb8439c9f92a6501450da0c2f5fbd2bebcf94c8228fb9e9be4252e8fce261,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,100,0.14285714285714285,0.03389830508474576,0.0547945205479452,0.25
78a8ff4bfb1bdfd8db2a5373c8b84ca130c02f4e2761445f80eb4e7bd8dfb93c,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,100,0.14285714285714285,0.03389830508474576,0.0547945205479452,0.25
eeb541cdd83b6c0c408412b8b6f83704168ba87696f32caa49148c9c15d822da,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,100,0.125,0.01694915254237288,0.029850746268656716,0.6666666666666666
f43cdbd38226a63195082c15e4a81c37635cc705c0cbe928c612d3272bbc1805,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,100,0.25,0.05084745762711865,0.08450704225352114,0.3666666666666667
780cfc2017623e5905d630453894476716a87f6a61cf7c2eac541ea83d5a5b60,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,100,0.1,0.01694915254237288,0.028985507246376815,0.2857142857142857
88006c644758aaf1cef250e7cd9d4ccef3148e071b98fc401186e88feb1c2d77,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,100,0.14285714285714285,0.03389830508474576,0.0547945205479452,0.4423076923076923
bf5b6a001bafb6dc8dc7d0b426e1b008323960cc964029e12788477c38aba050,DALI,Q_DRIVER_RESPONSE_V1,PROXY_A_YOLOV8N_OBJECT_MOTION,100,0.08333333333333333,0.01694915254237288,0.028169014084507043,0.14285714285714285
