selector,budget,seed,event_id,event_t_start,event_t_end,best_interval_id,best_iou,covered_iou_0_3,covered_iou_0_5,any_overlap,center_hit
uniform_random,5,27,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,5,27,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,5,27,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,5,27,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,5,27,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,5,27,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,5,27,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,5,27,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,5,27,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,5,27,realcartest_event_0034,760.0,770.7,iv2_0006677,0.33461538461538637,True,False,True,True
uniform_random,5,27,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,5,27,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,5,27,realcartest_event_0037,830.0,880.7,,0.0,False,False,False,False
uniform_random,5,27,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,5,27,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,5,27,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,5,27,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,5,28,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,5,28,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,5,28,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,5,28,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,5,28,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,5,28,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,5,28,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,5,28,realcartest_event_0029,490.0,500.7,iv2_0008387,0.20576923076923054,False,False,True,True
uniform_random,5,28,realcartest_event_0030,530.0,530.7,iv2_0008387,0.013461538461539337,False,False,True,True
uniform_random,5,28,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,5,28,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,5,28,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,5,28,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,5,28,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,5,28,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,5,28,realcartest_event_0037,830.0,880.7,,0.0,False,False,False,False
uniform_random,5,28,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,5,28,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,5,28,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,5,28,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,5,29,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,5,29,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,5,29,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,5,29,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,5,29,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,5,29,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,5,29,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,5,29,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,5,29,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,5,29,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,5,29,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,5,29,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,5,29,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,5,29,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,5,29,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,5,29,realcartest_event_0037,830.0,880.7,iv2_0008804,0.15779092702169611,False,False,True,False
uniform_random,5,29,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,5,29,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,5,29,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,5,29,realcartest_event_0041,1110.0,1110.7,iv2_0001657,0.11666666666667425,False,False,True,True
uniform_random,5,30,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,5,30,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,5,30,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,5,30,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,5,30,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,5,30,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,5,30,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,5,30,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,5,30,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,5,30,realcartest_event_0031,560.0,560.7,iv2_0009172,0.07000000000000454,False,False,True,True
uniform_random,5,30,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,5,30,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,5,30,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,5,30,realcartest_event_0035,790.0,790.7,iv2_0005820,0.02187500000000142,False,False,True,True
uniform_random,5,30,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,5,30,realcartest_event_0037,830.0,880.7,,0.0,False,False,False,False
uniform_random,5,30,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,5,30,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,5,30,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,5,30,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,5,31,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,5,31,realcartest_event_0023,70.0,70.7,iv2_0003799,0.02187500000000009,False,False,True,True
uniform_random,5,31,realcartest_event_0024,90.0,90.7,iv2_0003799,0.02187500000000009,False,False,True,True
uniform_random,5,31,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,5,31,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,5,31,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,5,31,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,5,31,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,5,31,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,5,31,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,5,31,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,5,31,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,5,31,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,5,31,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,5,31,realcartest_event_0036,810.0,810.7,iv2_0009611,0.03181818181818388,False,False,True,True
uniform_random,5,31,realcartest_event_0037,830.0,880.7,iv2_0011444,0.30441176470588305,True,False,True,False
uniform_random,5,31,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,5,31,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,5,31,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,5,31,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,5,32,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,5,32,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,5,32,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,5,32,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,5,32,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,5,32,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,5,32,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,5,32,realcartest_event_0029,490.0,500.7,iv2_0001353,0.19285714285714203,False,False,True,False
uniform_random,5,32,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,5,32,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,5,32,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,5,32,realcartest_event_0033,700.0,710.7,iv2_0008492,0.2136363636363657,False,False,True,False
uniform_random,5,32,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,5,32,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,5,32,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,5,32,realcartest_event_0037,830.0,880.7,,0.0,False,False,False,False
uniform_random,5,32,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,5,32,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,5,32,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,5,32,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,5,33,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,5,33,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,5,33,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,5,33,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,5,33,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,5,33,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,5,33,realcartest_event_0028,380.0,400.7,iv2_0008690,0.09661835748792276,False,False,True,False
uniform_random,5,33,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,5,33,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,5,33,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,5,33,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,5,33,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,5,33,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,5,33,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,5,33,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,5,33,realcartest_event_0037,830.0,880.7,,0.0,False,False,False,False
uniform_random,5,33,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,5,33,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,5,33,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,5,33,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,5,34,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,5,34,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,5,34,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,5,34,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,5,34,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,5,34,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,5,34,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,5,34,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,5,34,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,5,34,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,5,34,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,5,34,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,5,34,realcartest_event_0034,760.0,770.7,iv2_0009436,0.05879120879120904,False,False,True,True
uniform_random,5,34,realcartest_event_0035,790.0,790.7,iv2_0009436,0.003846153846154096,False,False,True,True
uniform_random,5,34,realcartest_event_0036,810.0,810.7,iv2_0009436,0.003846153846154096,False,False,True,True
uniform_random,5,34,realcartest_event_0037,830.0,880.7,iv2_0004732,0.31558185404339223,True,False,True,True
uniform_random,5,34,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,5,34,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,5,34,realcartest_event_0040,1060.0,1060.7,iv2_0002825,0.05833333333333712,False,False,True,True
uniform_random,5,34,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,5,35,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,5,35,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,5,35,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,5,35,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,5,35,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,5,35,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,5,35,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,5,35,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,5,35,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,5,35,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,5,35,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,5,35,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,5,35,realcartest_event_0034,760.0,770.7,iv2_0004808,0.5583333333333371,True,True,True,True
uniform_random,5,35,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,5,35,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,5,35,realcartest_event_0037,830.0,880.7,iv2_0009258,0.5102941176470595,True,True,True,True
uniform_random,5,35,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,5,35,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,5,35,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,5,35,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,5,36,realcartest_event_0022,30.0,50.7,iv2_0000421,0.38147138964577654,True,False,True,True
uniform_random,5,36,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,5,36,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,5,36,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,5,36,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,5,36,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,5,36,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,5,36,realcartest_event_0029,490.0,500.7,iv2_0000752,0.37383177570093495,True,False,True,True
uniform_random,5,36,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,5,36,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,5,36,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,5,36,realcartest_event_0033,700.0,710.7,iv2_0003952,0.3343750000000014,True,False,True,True
uniform_random,5,36,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,5,36,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,5,36,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,5,36,realcartest_event_0037,830.0,880.7,,0.0,False,False,False,False
uniform_random,5,36,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,5,36,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,5,36,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,5,36,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,5,37,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,5,37,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,5,37,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,5,37,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,5,37,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,5,37,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,5,37,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,5,37,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,5,37,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,5,37,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,5,37,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,5,37,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,5,37,realcartest_event_0034,760.0,770.7,iv2_0005425,0.15748031496062936,False,False,True,False
uniform_random,5,37,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,5,37,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,5,37,realcartest_event_0037,830.0,880.7,,0.0,False,False,False,False
uniform_random,5,37,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,5,37,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,5,37,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,5,37,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,5,38,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,5,38,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,5,38,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,5,38,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,5,38,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,5,38,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,5,38,realcartest_event_0028,380.0,400.7,iv2_0000338,0.9661835748792276,True,True,True,True
uniform_random,5,38,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,5,38,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,5,38,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,5,38,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,5,38,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,5,38,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,5,38,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,5,38,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,5,38,realcartest_event_0037,830.0,880.7,iv2_0009650,0.03944773175542403,False,False,True,False
uniform_random,5,38,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,5,38,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,5,38,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,5,38,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0037,830.0,880.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,5,39,realcartest_event_0041,1110.0,1110.7,iv2_0006191,0.02916666666666856,False,False,True,True
uniform_random,5,40,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,5,40,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,5,40,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,5,40,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,5,40,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,5,40,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,5,40,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,5,40,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,5,40,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,5,40,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,5,40,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,5,40,realcartest_event_0033,700.0,710.7,iv2_0008318,0.373831775700933,True,False,True,False
uniform_random,5,40,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,5,40,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,5,40,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,5,40,realcartest_event_0037,830.0,880.7,iv2_0011677,0.33382352941176535,True,False,True,False
uniform_random,5,40,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,5,40,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,5,40,realcartest_event_0040,1060.0,1060.7,iv2_0007588,0.04375000000000284,False,False,True,True
uniform_random,5,40,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,5,41,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,5,41,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,5,41,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,5,41,realcartest_event_0025,120.5,120.7,iv2_0001163,0.033333333333333805,False,False,True,True
uniform_random,5,41,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,5,41,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,5,41,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,5,41,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,5,41,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,5,41,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,5,41,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,5,41,realcartest_event_0033,700.0,710.7,iv2_0011383,0.3625000000000019,True,False,True,True
uniform_random,5,41,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,5,41,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,5,41,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,5,41,realcartest_event_0037,830.0,880.7,,0.0,False,False,False,False
uniform_random,5,41,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,5,41,realcartest_event_0039,980.0,980.7,,0.0,False,False,False,False
uniform_random,5,41,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,5,41,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,5,42,realcartest_event_0022,30.0,50.7,,0.0,False,False,False,False
uniform_random,5,42,realcartest_event_0023,70.0,70.7,,0.0,False,False,False,False
uniform_random,5,42,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,5,42,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,5,42,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,5,42,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,5,42,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,5,42,realcartest_event_0029,490.0,500.7,,0.0,False,False,False,False
uniform_random,5,42,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,5,42,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
uniform_random,5,42,realcartest_event_0032,580.0,580.7,,0.0,False,False,False,False
uniform_random,5,42,realcartest_event_0033,700.0,710.7,,0.0,False,False,False,False
uniform_random,5,42,realcartest_event_0034,760.0,770.7,,0.0,False,False,False,False
uniform_random,5,42,realcartest_event_0035,790.0,790.7,,0.0,False,False,False,False
uniform_random,5,42,realcartest_event_0036,810.0,810.7,,0.0,False,False,False,False
uniform_random,5,42,realcartest_event_0037,830.0,880.7,iv2_0006594,0.6311637080867845,True,True,True,True
uniform_random,5,42,realcartest_event_0038,960.0,960.7,,0.0,False,False,False,False
uniform_random,5,42,realcartest_event_0039,980.0,980.7,iv2_0004889,0.02916666666666856,False,False,True,True
uniform_random,5,42,realcartest_event_0040,1060.0,1060.7,,0.0,False,False,False,False
uniform_random,5,42,realcartest_event_0041,1110.0,1110.7,,0.0,False,False,False,False
uniform_random,5,43,realcartest_event_0022,30.0,50.7,iv2_0003792,0.25476190476190486,False,False,True,True
uniform_random,5,43,realcartest_event_0023,70.0,70.7,iv2_0003792,0.02187500000000009,False,False,True,True
uniform_random,5,43,realcartest_event_0024,90.0,90.7,,0.0,False,False,False,False
uniform_random,5,43,realcartest_event_0025,120.5,120.7,,0.0,False,False,False,False
uniform_random,5,43,realcartest_event_0026,250.0,250.7,,0.0,False,False,False,False
uniform_random,5,43,realcartest_event_0027,320.0,320.7,,0.0,False,False,False,False
uniform_random,5,43,realcartest_event_0028,380.0,400.7,,0.0,False,False,False,False
uniform_random,5,43,realcartest_event_0029,490.0,500.7,iv2_0003898,0.16348773841961858,False,False,True,True
uniform_random,5,43,realcartest_event_0030,530.0,530.7,,0.0,False,False,False,False
uniform_random,5,43,realcartest_event_0031,560.0,560.7,,0.0,False,False,False,False
