run_id,method,budget,detection_rule,event_detection_recall,event_detection_precision,event_detection_f1,detected_reference_count,predicted_segment_count,duplicate_detection_rate,oracle_calls,proxy_calls,strict_boundary_iou_0.5_recall,strict_boundary_iou_0.5_precision,strict_boundary_iou_0.5_f1,output_dir,matched_mean_iou,median_start_error_seconds,median_end_error_seconds,mean_start_error_seconds,mean_end_error_seconds,mean_coverage_ratio,mean_overcoverage_ratio,mean_prediction_duration,mean_reference_duration,all_reference_best_iou_mean,family,seed,selected_threshold,diagnostic_upper_bound
ARC_refinement_b20_s3_th0.2,ARC-refinement,20,iou_0.1,0.1,0.2222222222222222,0.13793103448275865,2,9,0.0,0,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s3_th0.2,0.18034090909090908,35.0,59.300000000000004,35.0,59.300000000000004,1.0,5.555555555555557,115.0,20.699999999999996,0.028110569985569978,baseline,3,0.2,False
ARC_refinement_b20_s3_th0.2,ARC-refinement,20,iou_0.3,0.0,0.0,0.0,0,9,0.0,0,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s3_th0.2,0.0,,,,,0.0,0.0,0.0,0.0,0.028110569985569978,baseline,3,0.2,False
ARC_refinement_b20_s3_th0.2,ARC-refinement,20,iou_0.5,0.0,0.0,0.0,0,9,0.0,0,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s3_th0.2,0.0,,,,,0.0,0.0,0.0,0.0,0.028110569985569978,baseline,3,0.2,False
ARC_refinement_b20_s4_th0.2,ARC-refinement,20,overlap_any,0.25,0.5555555555555556,0.3448275862068966,5,9,0.0,0,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s4_th0.2,0.0963982683982684,10.0,39.30000000000001,86.0,81.29999999999998,1.0,24.707429322813567,186.0,18.700000000000014,0.028110569985569978,baseline,4,0.2,False
ARC_refinement_b20_s4_th0.2,ARC-refinement,20,overlap_min_seconds_1.0,0.15,0.3333333333333333,0.20689655172413793,3,9,0.0,0,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s4_th0.2,0.14705266955266955,60.0,79.3,143.33333333333334,112.63333333333333,1.0,7.845715538023228,286.6666666666667,30.700000000000014,0.028110569985569978,baseline,4,0.2,False
ARC_refinement_b20_s4_th0.2,ARC-refinement,20,iou_0.1,0.1,0.2222222222222222,0.13793103448275865,2,9,0.0,0,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s4_th0.2,0.18034090909090908,35.0,59.300000000000004,35.0,59.300000000000004,1.0,5.555555555555557,115.0,20.699999999999996,0.028110569985569978,baseline,4,0.2,False
ARC_refinement_b20_s4_th0.2,ARC-refinement,20,iou_0.3,0.0,0.0,0.0,0,9,0.0,0,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s4_th0.2,0.0,,,,,0.0,0.0,0.0,0.0,0.028110569985569978,baseline,4,0.2,False
ARC_refinement_b20_s4_th0.2,ARC-refinement,20,iou_0.5,0.0,0.0,0.0,0,9,0.0,0,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s4_th0.2,0.0,,,,,0.0,0.0,0.0,0.0,0.028110569985569978,baseline,4,0.2,False
ARC_refinement_b20_s0_th0.3,ARC-refinement,20,overlap_any,0.55,0.5,0.5238095238095238,11,22,0.045454545454545456,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s0_th0.3,0.1816429512516469,0.5,19.299999999999955,15.5,16.827272727272703,0.9060166886253843,22.804909312894374,39.09090909090909,10.654545454545477,0.10393695652173914,baseline,0,0.3,False
ARC_refinement_b20_s0_th0.3,ARC-refinement,20,overlap_min_seconds_1.0,0.25,0.22727272727272727,0.23809523809523808,5,22,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s0_th0.3,0.3559478260869565,10.0,19.299999999999955,28.0,15.859999999999982,0.7932367149758455,3.0279433455128073,58.0,22.700000000000014,0.10393695652173914,baseline,0,0.3,False
ARC_refinement_b20_s0_th0.3,ARC-refinement,20,iou_0.1,0.25,0.22727272727272727,0.23809523809523808,5,22,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s0_th0.3,0.3559478260869565,10.0,19.299999999999955,28.0,15.859999999999982,0.7932367149758455,3.027943345512807,58.0,22.700000000000014,0.10393695652173914,baseline,0,0.3,False
ARC_refinement_b20_s0_th0.3,ARC-refinement,20,iou_0.3,0.2,0.18181818181818182,0.1904761904761905,4,22,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s0_th0.3,0.4152125603864735,5.0,14.999999999999979,22.5,12.49999999999999,0.7415458937198068,1.6821254435732604,50.0,25.700000000000006,0.10393695652173914,baseline,0,0.3,False
ARC_refinement_b20_s0_th0.3,ARC-refinement,20,iou_0.5,0.0,0.0,0.0,0,22,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s0_th0.3,0.0,,,,,0.0,0.0,0.0,0.0,0.10393695652173914,baseline,0,0.3,False
ARC_refinement_b20_s1_th0.3,ARC-refinement,20,overlap_any,0.55,0.5,0.5238095238095238,11,22,0.045454545454545456,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s1_th0.3,0.18588537549407114,0.5,10.700000000000003,15.5,15.009090909090885,0.9060166886253843,20.20750671549192,37.27272727272727,10.654545454545477,0.10627028985507248,baseline,1,0.3,False
ARC_refinement_b20_s1_th0.3,ARC-refinement,20,overlap_min_seconds_1.0,0.25,0.22727272727272727,0.23809523809523808,5,22,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s1_th0.3,0.3559478260869565,10.0,19.299999999999955,28.0,15.859999999999982,0.7932367149758455,3.0279433455128073,58.0,22.700000000000014,0.10627028985507248,baseline,1,0.3,False
ARC_refinement_b20_s1_th0.3,ARC-refinement,20,iou_0.1,0.25,0.22727272727272727,0.23809523809523808,5,22,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s1_th0.3,0.3559478260869565,10.0,19.299999999999955,28.0,15.859999999999982,0.7932367149758455,3.027943345512807,58.0,22.700000000000014,0.10627028985507248,baseline,1,0.3,False
ARC_refinement_b20_s1_th0.3,ARC-refinement,20,iou_0.3,0.2,0.18181818181818182,0.1904761904761905,4,22,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s1_th0.3,0.4152125603864735,5.0,14.999999999999979,22.5,12.49999999999999,0.7415458937198068,1.6821254435732604,50.0,25.700000000000006,0.10627028985507248,baseline,1,0.3,False
ARC_refinement_b20_s1_th0.3,ARC-refinement,20,iou_0.5,0.0,0.0,0.0,0,22,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s1_th0.3,0.0,,,,,0.0,0.0,0.0,0.0,0.10627028985507248,baseline,1,0.3,False
ARC_refinement_b20_s2_th0.3,ARC-refinement,20,overlap_any,0.6,0.5454545454545454,0.5714285714285713,12,22,0.045454545454545456,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s2_th0.3,0.1762282608695652,0.25,10.000000000000007,14.208333333333334,14.533333333333312,0.9138486312399356,19.71402401301047,35.0,9.82500000000002,0.10977028985507245,baseline,2,0.3,False
ARC_refinement_b20_s2_th0.3,ARC-refinement,20,overlap_min_seconds_1.0,0.25,0.22727272727272727,0.23809523809523808,5,22,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s2_th0.3,0.3559478260869565,10.0,19.299999999999955,28.0,15.859999999999982,0.7932367149758455,3.0279433455128073,58.0,22.700000000000014,0.10977028985507245,baseline,2,0.3,False
ARC_refinement_b20_s2_th0.3,ARC-refinement,20,iou_0.1,0.25,0.22727272727272727,0.23809523809523808,5,22,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s2_th0.3,0.3559478260869565,10.0,19.299999999999955,28.0,15.859999999999982,0.7932367149758455,3.027943345512807,58.0,22.700000000000014,0.10977028985507245,baseline,2,0.3,False
ARC_refinement_b20_s2_th0.3,ARC-refinement,20,iou_0.3,0.2,0.18181818181818182,0.1904761904761905,4,22,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s2_th0.3,0.4152125603864735,5.0,14.999999999999979,22.5,12.49999999999999,0.7415458937198068,1.6821254435732604,50.0,25.700000000000006,0.10977028985507245,baseline,2,0.3,False
ARC_refinement_b20_s2_th0.3,ARC-refinement,20,iou_0.5,0.0,0.0,0.0,0,22,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s2_th0.3,0.0,,,,,0.0,0.0,0.0,0.0,0.10977028985507245,baseline,2,0.3,False
ARC_refinement_b20_s3_th0.3,ARC-refinement,20,overlap_any,0.5,0.5,0.5,10,20,0.05,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s3_th0.3,0.19747391304347825,5.25,14.999999999999979,17.05,15.579999999999973,0.8966183574879227,20.799685958469688,40.0,11.650000000000025,0.10277028985507249,baseline,3,0.3,False
ARC_refinement_b20_s3_th0.3,ARC-refinement,20,overlap_min_seconds_1.0,0.25,0.25,0.25,5,20,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s3_th0.3,0.3559478260869565,10.0,19.299999999999955,28.0,15.859999999999982,0.7932367149758455,3.0279433455128073,58.0,22.700000000000014,0.10277028985507249,baseline,3,0.3,False
ARC_refinement_b20_s3_th0.3,ARC-refinement,20,iou_0.1,0.25,0.25,0.25,5,20,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s3_th0.3,0.3559478260869565,10.0,19.299999999999955,28.0,15.859999999999982,0.7932367149758455,3.027943345512807,58.0,22.700000000000014,0.10277028985507249,baseline,3,0.3,False
ARC_refinement_b20_s3_th0.3,ARC-refinement,20,iou_0.3,0.2,0.2,0.20000000000000004,4,20,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s3_th0.3,0.4152125603864735,5.0,14.999999999999979,22.5,12.49999999999999,0.7415458937198068,1.6821254435732604,50.0,25.700000000000006,0.10277028985507249,baseline,3,0.3,False
ARC_refinement_b20_s3_th0.3,ARC-refinement,20,iou_0.5,0.0,0.0,0.0,0,20,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s3_th0.3,0.0,,,,,0.0,0.0,0.0,0.0,0.10277028985507249,baseline,3,0.3,False
ARC_refinement_b20_s4_th0.3,ARC-refinement,20,overlap_any,0.55,0.5238095238095238,0.5365853658536585,11,21,0.047619047619047616,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s4_th0.3,0.18058234519104086,10.0,19.299999999999955,18.227272727272727,16.827272727272703,0.9060166886253843,26.701013208997995,41.81818181818182,10.654545454545477,0.10335362318840582,baseline,4,0.3,False
ARC_refinement_b20_s4_th0.3,ARC-refinement,20,overlap_min_seconds_1.0,0.25,0.23809523809523808,0.24390243902439024,5,21,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s4_th0.3,0.3559478260869565,10.0,19.299999999999955,28.0,15.859999999999982,0.7932367149758455,3.0279433455128073,58.0,22.700000000000014,0.10335362318840582,baseline,4,0.3,False
ARC_refinement_b20_s4_th0.3,ARC-refinement,20,iou_0.1,0.25,0.23809523809523808,0.24390243902439024,5,21,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s4_th0.3,0.3559478260869565,10.0,19.299999999999955,28.0,15.859999999999982,0.7932367149758455,3.027943345512807,58.0,22.700000000000014,0.10335362318840582,baseline,4,0.3,False
ARC_refinement_b20_s4_th0.3,ARC-refinement,20,iou_0.3,0.2,0.19047619047619047,0.1951219512195122,4,21,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s4_th0.3,0.4152125603864735,5.0,14.999999999999979,22.5,12.49999999999999,0.7415458937198068,1.6821254435732604,50.0,25.700000000000006,0.10335362318840582,baseline,4,0.3,False
ARC_refinement_b20_s4_th0.3,ARC-refinement,20,iou_0.5,0.0,0.0,0.0,0,21,0.0,20,120,0.0,0.0,0.0,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s4_th0.3,0.0,,,,,0.0,0.0,0.0,0.0,0.10335362318840582,baseline,4,0.3,False
ARC_refinement_b20_s0_th0.4,ARC-refinement,20,overlap_any,0.45,0.6,0.5142857142857143,9,15,0.0,20,120,0.1,0.13333333333333333,0.1142857142857143,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s0_th0.4,0.30363013629910557,0.0,9.299999999999955,3.3333333333333335,9.611111111111093,0.8095392365180548,8.618972634017204,17.77777777777778,11.811111111111138,0.1366335613345975,baseline,0,0.4,False
ARC_refinement_b20_s0_th0.4,ARC-refinement,20,overlap_min_seconds_1.0,0.2,0.26666666666666666,0.2285714285714286,4,15,0.0,20,120,0.1,0.13333333333333333,0.1142857142857143,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s0_th0.4,0.6131678066729875,5.0,5.0,5.0,7.5,0.8051081419787066,1.30190070958364,25.0,23.200000000000017,0.1366335613345975,baseline,0,0.4,False
ARC_refinement_b20_s0_th0.4,ARC-refinement,20,iou_0.1,0.2,0.26666666666666666,0.2285714285714286,4,15,0.0,20,120,0.1,0.13333333333333333,0.1142857142857143,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s0_th0.4,0.6131678066729875,5.0,5.0,5.0,7.5,0.8051081419787065,1.3019007095836397,25.0,23.200000000000017,0.1366335613345975,baseline,0,0.4,False
ARC_refinement_b20_s0_th0.4,ARC-refinement,20,iou_0.3,0.2,0.26666666666666666,0.2285714285714286,4,15,0.0,20,120,0.1,0.13333333333333333,0.1142857142857143,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s0_th0.4,0.6131678066729875,5.0,5.0,5.0,7.5,0.8051081419787065,1.3019007095836397,25.0,23.200000000000017,0.1366335613345975,baseline,0,0.4,False
ARC_refinement_b20_s0_th0.4,ARC-refinement,20,iou_0.5,0.1,0.13333333333333333,0.1142857142857143,2,15,0.0,20,120,0.1,0.13333333333333333,0.1142857142857143,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s0_th0.4,0.8064563862928349,5.0,5.0,5.0,5.0,0.8686703902376062,0.9603863665689666,30.0,30.700000000000045,0.1366335613345975,baseline,0,0.4,False
ARC_refinement_b20_s1_th0.4,ARC-refinement,20,overlap_any,0.45,0.6923076923076923,0.5454545454545455,9,13,0.0,20,120,0.05,0.07692307692307693,0.060606060606060615,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s1_th0.4,0.25346484165324745,0.0,9.299999999999955,4.444444444444445,9.61111111111108,0.7593739418721972,8.568807339371217,17.77777777777778,12.922222222222251,0.11405917874396135,baseline,1,0.4,False
ARC_refinement_b20_s1_th0.4,ARC-refinement,20,overlap_min_seconds_1.0,0.2,0.3076923076923077,0.24242424242424246,4,13,0.0,20,120,0.05,0.07692307692307693,0.060606060606060615,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s1_th0.4,0.5002958937198068,10.0,4.999999999999979,7.5,7.499999999999989,0.6922362290255268,1.1890287966304602,25.0,25.700000000000006,0.11405917874396135,baseline,1,0.4,False
ARC_refinement_b20_s1_th0.4,ARC-refinement,20,iou_0.1,0.2,0.3076923076923077,0.24242424242424246,4,13,0.0,20,120,0.05,0.07692307692307693,0.060606060606060615,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s1_th0.4,0.5002958937198068,10.0,4.999999999999979,7.5,7.499999999999989,0.6922362290255268,1.18902879663046,25.0,25.700000000000006,0.11405917874396135,baseline,1,0.4,False
ARC_refinement_b20_s1_th0.4,ARC-refinement,20,iou_0.3,0.2,0.3076923076923077,0.24242424242424246,4,13,0.0,20,120,0.05,0.07692307692307693,0.060606060606060615,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s1_th0.4,0.5002958937198068,10.0,4.999999999999979,7.5,7.499999999999989,0.6922362290255268,1.18902879663046,25.0,25.700000000000006,0.11405917874396135,baseline,1,0.4,False
ARC_refinement_b20_s1_th0.4,ARC-refinement,20,iou_0.5,0.05,0.07692307692307693,0.060606060606060615,1,13,0.0,20,120,0.05,0.07692307692307693,0.060606060606060615,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s1_th0.4,0.6783333333333333,10.0,9.299999999999955,10.0,9.299999999999955,0.8027613412228799,0.9861932938856007,50.0,50.700000000000045,0.11405917874396135,baseline,1,0.4,False
ARC_refinement_b20_s2_th0.4,ARC-refinement,20,overlap_any,0.5,0.7142857142857143,0.588235294117647,10,14,0.0,20,120,0.05,0.07142857142857142,0.058823529411764705,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s2_th0.4,0.15250000000000002,0.0,9.299999999999976,2.0,11.299999999999974,0.8868181901970548,11.90102253366047,17.0,7.700000000000026,0.07625000000000001,baseline,2,0.4,False
ARC_refinement_b20_s2_th0.4,ARC-refinement,20,overlap_min_seconds_1.0,0.1,0.14285714285714285,0.11764705882352941,2,14,0.0,20,120,0.05,0.07142857142857142,0.058823529411764705,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s2_th0.4,0.5175000000000001,5.0,14.299999999999983,5.0,14.299999999999983,0.90138067061144,1.8949658058213066,40.0,30.700000000000017,0.07625000000000001,baseline,2,0.4,False
ARC_refinement_b20_s2_th0.4,ARC-refinement,20,iou_0.1,0.1,0.14285714285714285,0.11764705882352941,2,14,0.0,20,120,0.05,0.07142857142857142,0.058823529411764705,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s2_th0.4,0.5175000000000001,5.0,14.299999999999983,5.0,14.299999999999983,0.90138067061144,1.8949658058213066,40.0,30.700000000000017,0.07625000000000001,baseline,2,0.4,False
ARC_refinement_b20_s2_th0.4,ARC-refinement,20,iou_0.3,0.1,0.14285714285714285,0.11764705882352941,2,14,0.0,20,120,0.05,0.07142857142857142,0.058823529411764705,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s2_th0.4,0.5175000000000001,5.0,14.299999999999983,5.0,14.299999999999983,0.90138067061144,1.8949658058213066,40.0,30.700000000000017,0.07625000000000001,baseline,2,0.4,False
ARC_refinement_b20_s2_th0.4,ARC-refinement,20,iou_0.5,0.05,0.07142857142857142,0.058823529411764705,1,14,0.0,20,120,0.05,0.07142857142857142,0.058823529411764705,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s2_th0.4,0.6783333333333333,10.0,9.299999999999955,10.0,9.299999999999955,0.8027613412228799,0.9861932938856007,50.0,50.700000000000045,0.07625000000000001,baseline,2,0.4,False
ARC_refinement_b20_s3_th0.4,ARC-refinement,20,overlap_any,0.4,0.6666666666666666,0.5,8,12,0.0,20,120,0.05,0.08333333333333333,0.0625,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s3_th0.4,0.1672916666666667,0.0,9.299999999999955,5.0,11.799999999999969,0.737749790886415,9.579521783362669,18.75,11.950000000000031,0.06691666666666668,baseline,3,0.4,False
ARC_refinement_b20_s3_th0.4,ARC-refinement,20,overlap_min_seconds_1.0,0.1,0.16666666666666666,0.125,2,12,0.0,20,120,0.05,0.08333333333333333,0.0625,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s3_th0.4,0.5175000000000001,5.0,14.299999999999983,5.0,14.299999999999983,0.90138067061144,1.8949658058213066,40.0,30.700000000000017,0.06691666666666668,baseline,3,0.4,False
ARC_refinement_b20_s3_th0.4,ARC-refinement,20,iou_0.1,0.1,0.16666666666666666,0.125,2,12,0.0,20,120,0.05,0.08333333333333333,0.0625,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s3_th0.4,0.5175000000000001,5.0,14.299999999999983,5.0,14.299999999999983,0.90138067061144,1.8949658058213066,40.0,30.700000000000017,0.06691666666666668,baseline,3,0.4,False
ARC_refinement_b20_s3_th0.4,ARC-refinement,20,iou_0.3,0.1,0.16666666666666666,0.125,2,12,0.0,20,120,0.05,0.08333333333333333,0.0625,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s3_th0.4,0.5175000000000001,5.0,14.299999999999983,5.0,14.299999999999983,0.90138067061144,1.8949658058213066,40.0,30.700000000000017,0.06691666666666668,baseline,3,0.4,False
ARC_refinement_b20_s3_th0.4,ARC-refinement,20,iou_0.5,0.05,0.08333333333333333,0.0625,1,12,0.0,20,120,0.05,0.08333333333333333,0.0625,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s3_th0.4,0.6783333333333333,10.0,9.299999999999955,10.0,9.299999999999955,0.8027613412228799,0.9861932938856007,50.0,50.700000000000045,0.06691666666666668,baseline,3,0.4,False
ARC_refinement_b20_s4_th0.4,ARC-refinement,20,overlap_any,0.45,0.6,0.5142857142857143,9,15,0.0,20,120,0.05,0.06666666666666667,0.05714285714285715,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s4_th0.4,0.20238056897477189,0.0,9.299999999999955,4.444444444444445,11.67777777777775,0.7094544571701037,8.568807339371219,17.77777777777778,12.922222222222251,0.09107125603864737,baseline,4,0.4,False
ARC_refinement_b20_s4_th0.4,ARC-refinement,20,overlap_min_seconds_1.0,0.15,0.2,0.17142857142857143,3,15,0.0,20,120,0.05,0.06666666666666667,0.05714285714285715,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s4_th0.4,0.5060305958132045,0.0,10.700000000000003,3.3333333333333335,13.099999999999989,0.7619510428874978,1.424341133027409,30.0,27.366666666666678,0.09107125603864737,baseline,4,0.4,False
ARC_refinement_b20_s4_th0.4,ARC-refinement,20,iou_0.1,0.15,0.2,0.17142857142857143,3,15,0.0,20,120,0.05,0.06666666666666667,0.05714285714285715,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s4_th0.4,0.5060305958132045,0.0,10.700000000000003,3.3333333333333335,13.099999999999989,0.7619510428874978,1.424341133027409,30.0,27.366666666666678,0.09107125603864737,baseline,4,0.4,False
ARC_refinement_b20_s4_th0.4,ARC-refinement,20,iou_0.3,0.15,0.2,0.17142857142857143,3,15,0.0,20,120,0.05,0.06666666666666667,0.05714285714285715,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s4_th0.4,0.5060305958132045,0.0,10.700000000000003,3.3333333333333335,13.099999999999989,0.7619510428874978,1.424341133027409,30.0,27.366666666666678,0.09107125603864737,baseline,4,0.4,False
ARC_refinement_b20_s4_th0.4,ARC-refinement,20,iou_0.5,0.05,0.06666666666666667,0.05714285714285715,1,15,0.0,20,120,0.05,0.06666666666666667,0.05714285714285715,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s4_th0.4,0.6783333333333333,10.0,9.299999999999955,10.0,9.299999999999955,0.8027613412228799,0.9861932938856007,50.0,50.700000000000045,0.09107125603864737,baseline,4,0.4,False
ARC_refinement_b20_s0_th0.5,ARC-refinement,20,overlap_any,0.1,1.0,0.18181818181818182,2,2,0.0,20,120,0.05,0.5,0.09090909090909091,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s0_th0.5,0.44,5.0,9.299999999999983,5.0,9.299999999999983,0.5327102803738313,1.0590056959575291,35.0,30.700000000000017,0.044,baseline,0,0.5,False
ARC_refinement_b20_s0_th0.5,ARC-refinement,20,overlap_min_seconds_1.0,0.05,0.5,0.09090909090909091,1,2,0.0,20,120,0.05,0.5,0.09090909090909091,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s0_th0.5,0.845,0.0,9.299999999999955,0.0,9.299999999999955,1.0,1.1834319526627208,60.0,50.700000000000045,0.044,baseline,0,0.5,False
ARC_refinement_b20_s0_th0.5,ARC-refinement,20,iou_0.1,0.05,0.5,0.09090909090909091,1,2,0.0,20,120,0.05,0.5,0.09090909090909091,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s0_th0.5,0.845,0.0,9.299999999999955,0.0,9.299999999999955,1.0,1.1834319526627208,60.0,50.700000000000045,0.044,baseline,0,0.5,False
ARC_refinement_b20_s0_th0.5,ARC-refinement,20,iou_0.3,0.05,0.5,0.09090909090909091,1,2,0.0,20,120,0.05,0.5,0.09090909090909091,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s0_th0.5,0.845,0.0,9.299999999999955,0.0,9.299999999999955,1.0,1.1834319526627208,60.0,50.700000000000045,0.044,baseline,0,0.5,False
ARC_refinement_b20_s0_th0.5,ARC-refinement,20,iou_0.5,0.05,0.5,0.09090909090909091,1,2,0.0,20,120,0.05,0.5,0.09090909090909091,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s0_th0.5,0.845,0.0,9.299999999999955,0.0,9.299999999999955,1.0,1.1834319526627208,60.0,50.700000000000045,0.044,baseline,0,0.5,False
ARC_refinement_b20_s1_th0.5,ARC-refinement,20,overlap_any,0.05,1.0,0.09523809523809523,1,1,0.0,6,120,0.05,1.0,0.09523809523809523,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s1_th0.5,0.5116666666666667,20.0,9.299999999999955,20.0,9.299999999999955,0.6055226824457597,0.7889546351084805,40.0,50.700000000000045,0.025583333333333336,baseline,1,0.5,False
ARC_refinement_b20_s1_th0.5,ARC-refinement,20,overlap_min_seconds_1.0,0.05,1.0,0.09523809523809523,1,1,0.0,6,120,0.05,1.0,0.09523809523809523,outputs/ours_vs_baselines_realcartest_v1/baseline_outputs/ARC_refinement_b20_s1_th0.5,0.5116666666666667,20.0,9.299999999999955,20.0,9.299999999999955,0.6055226824457597,0.7889546351084805,40.0,50.700000000000045,0.025583333333333336,baseline,1,0.5,False
