run_id,method,budget,video_id,segment_id,start_frame,end_frame,start_time,end_time,segment_score,verification_state,oracle_calls,source_frame_ids,selector,materializer_variant
ARC-refinement_th0p4_B80_s1_C2_duration_prior,ARC-refinement,80,realcartest,0,400,499,40.0,50.0,0.2766791292423251,C2_duration_prior,80,4,ARC-refinement@th0.4,C2_duration_prior
ARC-refinement_th0p4_B80_s1_C2_duration_prior,ARC-refinement,80,realcartest,1,1200,1299,120.0,130.0,0.3507529698913206,C2_duration_prior,80,12,ARC-refinement@th0.4,C2_duration_prior
ARC-refinement_th0p4_B80_s1_C2_duration_prior,ARC-refinement,80,realcartest,2,3200,3299,320.0,330.0,0.2178679718882723,C2_duration_prior,80,32,ARC-refinement@th0.4,C2_duration_prior
ARC-refinement_th0p4_B80_s1_C2_duration_prior,ARC-refinement,80,realcartest,3,3800,3999,380.0,400.0,0.3057345168207979,C2_duration_prior,80,38|39,ARC-refinement@th0.4,C2_duration_prior
ARC-refinement_th0p4_B80_s1_C2_duration_prior,ARC-refinement,80,realcartest,4,4900,5099,490.0,510.0,0.45232344458656976,C2_duration_prior,80,49|50,ARC-refinement@th0.4,C2_duration_prior
ARC-refinement_th0p4_B80_s1_C2_duration_prior,ARC-refinement,80,realcartest,5,7000,7199,700.0,720.0,0.392924354368701,C2_duration_prior,80,70|71,ARC-refinement@th0.4,C2_duration_prior
ARC-refinement_th0p4_B80_s1_C2_duration_prior,ARC-refinement,80,realcartest,6,7600,7999,760.0,800.0,0.3707136728286935,C2_duration_prior,80,76|77|78|79,ARC-refinement@th0.4,C2_duration_prior
ARC-refinement_th0p4_B80_s1_C2_duration_prior,ARC-refinement,80,realcartest,7,8100,8499,810.0,850.0,0.4188877993471394,C2_duration_prior,80,81|82|83|84,ARC-refinement@th0.4,C2_duration_prior
ARC-refinement_th0p4_B80_s1_C2_duration_prior,ARC-refinement,80,realcartest,8,8500,8899,850.0,890.0,0.4874369807218173,C2_duration_prior,80,85|86|87|88,ARC-refinement@th0.4,C2_duration_prior
ARC-refinement_th0p4_B80_s1_C2_duration_prior,ARC-refinement,80,realcartest,9,10600,10699,1060.0,1070.0,0.379637015441183,C2_duration_prior,80,106,ARC-refinement@th0.4,C2_duration_prior
ARC-refinement_th0p4_B80_s1_C2_duration_prior,ARC-refinement,80,realcartest,10,11100,11199,1110.0,1120.0,0.4097589050237029,C2_duration_prior,80,111,ARC-refinement@th0.4,C2_duration_prior
