run_id,method,budget,video_id,segment_id,start_frame,end_frame,start_time,end_time,segment_score,verification_state,oracle_calls,source_frame_ids,selector,materializer_variant
ABae-stratified-confirmed_B20_s4_F4_full_minus_duplicate_suppression,ABae-stratified-confirmed,20,realcartest,0,400,699,40.0,70.0,0.29858178981471667,F4_full_minus_duplicate_suppression,20,4|5|6,ABae-stratified-confirmed,F4_full_minus_duplicate_suppression
ABae-stratified-confirmed_B20_s4_F4_full_minus_duplicate_suppression,ABae-stratified-confirmed,20,realcartest,1,4900,5099,490.0,510.0,0.45232344458656976,F4_full_minus_duplicate_suppression,20,49|50,ABae-stratified-confirmed,F4_full_minus_duplicate_suppression
ABae-stratified-confirmed_B20_s4_F4_full_minus_duplicate_suppression,ABae-stratified-confirmed,20,realcartest,2,7000,7299,700.0,730.0,0.37292089396495326,F4_full_minus_duplicate_suppression,20,70|71|72,ABae-stratified-confirmed,F4_full_minus_duplicate_suppression
ABae-stratified-confirmed_B20_s4_F4_full_minus_duplicate_suppression,ABae-stratified-confirmed,20,realcartest,3,7900,8299,790.0,830.0,0.4220098289215258,F4_full_minus_duplicate_suppression,20,79|80|81|82,ABae-stratified-confirmed,F4_full_minus_duplicate_suppression
ABae-stratified-confirmed_B20_s4_F4_full_minus_duplicate_suppression,ABae-stratified-confirmed,20,realcartest,4,8200,8699,820.0,870.0,0.42829751584338266,F4_full_minus_duplicate_suppression,20,82|83|84|85|86,ABae-stratified-confirmed,F4_full_minus_duplicate_suppression
ABae-stratified-confirmed_B20_s4_F4_full_minus_duplicate_suppression,ABae-stratified-confirmed,20,realcartest,5,8600,8899,860.0,890.0,0.497374862973885,F4_full_minus_duplicate_suppression,20,86|87|88,ABae-stratified-confirmed,F4_full_minus_duplicate_suppression
