video_id,region_id,region_index,score,score_rank,residual_event_count,binary_positive,full_scan_cost_sec,selected_at_10,selected_at_20,selected_at_30
PSP_V1_LONG,PSP_V1_LONG_L040_R0000,0,-15.270847389083087,142,0,False,26.921394184231758,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0001,1,-10.676727246499658,140,1,True,6.794160224497318,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0002,2,-1.4535186413058698,13,1,True,7.674882102757692,True,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0003,3,-2.752753296755,57,0,False,7.776230968534946,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0004,4,-2.661229300118657,55,1,True,7.81133085116744,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0005,5,-1.0702010267264639,3,2,True,7.675527811050415,True,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0006,6,-3.3160802719843323,92,2,True,7.537601914256811,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0007,7,-2.522205229812012,49,2,True,7.611426163464785,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0008,8,-3.7763439883195784,107,5,True,7.423684444278479,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0009,9,-1.1231192950559123,6,1,True,6.895603973418474,True,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0010,10,-2.662230404593927,56,0,False,5.648143731057644,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0011,11,-2.4938507826699774,46,4,True,5.945685591548681,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0012,12,-4.299371357980089,117,0,False,6.863846551626921,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0013,13,-2.829469642301377,66,1,True,7.5382626205682755,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0014,14,-3.266445526947739,90,2,True,7.40663830563426,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0015,15,-3.240104333456947,87,1,True,7.3054464012384415,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0016,16,-2.209498348107048,34,1,True,7.614059459418058,False,False,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0017,17,-2.4079074068945334,42,4,True,8.034140668809414,False,False,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0018,18,-2.801771278972493,61,4,True,7.834903448820114,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0019,19,-2.809060843286199,64,3,True,6.784926928579807,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0020,20,-2.5022052959886416,47,0,False,7.631371758878231,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0021,21,-2.6469564562489882,54,0,False,9.322051998227835,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0022,22,-4.948375945888077,128,0,False,10.619698718190193,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0023,23,-1.8600690250286935,22,0,False,9.642645820975304,False,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0024,24,-3.2162890615830757,83,1,True,9.270056657493114,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0025,25,-2.8127138157683276,65,0,False,9.749685805290937,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0026,26,-2.007743808180547,27,3,True,11.702009748667479,False,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0027,27,-2.488216436540956,45,0,False,9.956171069294214,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0028,28,-3.237031808487397,85,2,True,8.084489565342665,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0029,29,-1.6275663666666216,18,2,True,7.519126679748297,False,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0030,30,-2.273089583384391,39,1,True,7.7134542763233185,False,False,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0031,31,-4.598914006548784,124,2,True,10.704231027513742,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0032,32,-2.599581366717104,52,1,True,10.822627484798431,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0033,33,-3.5979816238515845,100,2,True,8.800526518374681,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0034,34,-3.7894633111915965,108,1,True,7.463837917894125,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0035,35,-3.190840710028444,80,0,False,8.434841934591532,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0036,36,-3.240252920374153,88,2,True,7.718320250511169,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0037,37,-3.8350198285712964,109,3,True,10.848909940570593,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0038,38,-5.845918612363355,132,1,True,8.954044315963984,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0039,39,-4.437554204946418,121,4,True,7.545224204659462,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0040,40,-2.414521695184401,43,2,True,8.379402201622725,False,False,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0041,41,-4.34139021902612,119,0,False,11.526341792196035,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0042,42,-2.2212290445366967,35,1,True,8.993109960108995,False,False,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0043,43,-3.1924927848858817,81,0,False,9.554726123809814,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0044,44,-4.547990413443717,123,1,True,9.84836158901453,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0045,45,-4.19914382108568,113,2,True,12.504724532365799,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0046,46,-1.4500237241259741,12,2,True,9.05272025987506,True,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0047,47,-1.4038670907163322,10,0,False,9.519781332463026,True,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0048,48,-5.513302109492068,130,2,True,9.648006726056337,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0049,49,-4.25316457143642,116,1,True,10.65290030837059,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0050,50,-1.5573230213767704,17,5,True,9.967385180294514,False,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0051,51,-3.6313534273266197,102,1,True,9.631687697023153,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0052,52,-5.552752800437434,131,2,True,11.977295212447643,False,False,False
PSP_V1_LONG,PSP_V1_LONG_L040_R0053,53,-1.4942294367930593,14,3,True,8.93934866040945,True,True,True
PSP_V1_LONG,PSP_V1_LONG_L040_R0054,54,-1.117590699868442,4,3,True,7.944350741803646,True,True,True
