method,proxy_col,threshold_desc,gap,trial,recall,precision,invalid_rate,avg_iou,num_pred_clips,candidate_frame_fraction,oracle_calls,proxy_calls,short_recall,medium_recall,long_recall,per_clip_hit,budget
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top5%,3,0,0.0,0.0,0.0,0.13946601780174234,3,0.05,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top5%,5,0,0.0,0.0,0.0,0.2522671309036839,6,0.05,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top5%,10,0,0.1111111111111111,0.25,0.375,0.3455142098165771,8,0.05,0,5000,0.2,0.0,0.0,"[False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top5%,15,0,0.16666666666666666,0.5,0.6666666666666666,0.3926802361070747,6,0.05,0,5000,0.1,0.2,0.3333333333333333,"[False, False, False, True, False, False, False, False, False, False, True, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top5%,30,0,0.05555555555555555,0.2,0.8,0.30784851241425926,5,0.05,0,5000,0.0,0.0,0.3333333333333333,"[False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top10%,0,0,0.0,0.0,0.0,0.0,0,0.1,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top10%,1,0,0.0,0.0,0.0,0.11219564748976513,4,0.1,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top10%,3,0,0.1111111111111111,0.18181818181818182,0.0,0.3306818091354984,11,0.1,0,5000,0.1,0.2,0.0,"[False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top10%,5,0,0.16666666666666666,0.23076923076923078,0.6153846153846154,0.21499479779703293,13,0.1,0,5000,0.1,0.2,0.3333333333333333,"[False, False, False, True, False, False, False, False, False, False, True, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top10%,10,0,0.2222222222222222,0.26666666666666666,0.6666666666666666,0.25907742320186633,15,0.1,0,5000,0.1,0.4,0.3333333333333333,"[False, False, False, True, False, False, False, True, False, False, True, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top10%,15,0,0.16666666666666666,0.2,0.7333333333333333,0.24991048975610644,15,0.1,0,5000,0.1,0.2,0.3333333333333333,"[False, False, False, True, False, False, False, False, False, False, True, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top10%,30,0,0.05555555555555555,0.09090909090909091,0.9090909090909091,0.2146911994103047,11,0.1,0,5000,0.0,0.0,0.3333333333333333,"[False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top20%,0,0,0.0,0.0,0.0,0.0,0,0.2,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top20%,1,0,0.16666666666666666,0.2,0.4,0.25973447840704905,15,0.2,0,5000,0.2,0.0,0.3333333333333333,"[False, False, False, True, False, False, False, False, False, True, False, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top20%,3,0,0.2777777777777778,0.2777777777777778,0.6666666666666666,0.24125396007363642,18,0.2,0,5000,0.2,0.4,0.3333333333333333,"[False, False, False, True, True, False, False, True, False, False, True, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top20%,5,0,0.2777777777777778,0.22727272727272727,0.6818181818181818,0.2682115367538342,22,0.2,0,5000,0.2,0.4,0.3333333333333333,"[False, False, False, True, True, False, False, True, False, False, True, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top20%,10,0,0.2777777777777778,0.25,0.8,0.2518110800213665,20,0.2,0,5000,0.2,0.4,0.3333333333333333,"[False, True, False, True, False, True, False, False, False, False, True, False, False, False, True, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top20%,15,0,0.16666666666666666,0.1875,0.875,0.25450354151633825,16,0.2,0,5000,0.0,0.4,0.3333333333333333,"[False, True, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top20%,30,0,0.0,0.0,0.9,0.10856802877972926,10,0.2,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top30%,0,0,0.0,0.0,0.0,0.0,0,0.3,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top30%,1,0,0.2222222222222222,0.17391304347826086,0.6521739130434783,0.28340414179736195,23,0.3,0,5000,0.3,0.0,0.3333333333333333,"[False, False, False, True, True, False, False, False, False, True, False, True, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top30%,3,0,0.3333333333333333,0.24,0.76,0.2489208473688206,25,0.3,0,5000,0.2,0.6,0.3333333333333333,"[False, True, False, True, False, False, False, True, False, False, True, True, False, False, True, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top30%,5,0,0.3333333333333333,0.1935483870967742,0.8387096774193549,0.228307939016342,31,0.3,0,5000,0.2,0.6,0.3333333333333333,"[False, True, False, True, False, False, False, True, False, False, True, True, False, False, True, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top30%,10,0,0.1111111111111111,0.10526315789473684,0.8947368421052632,0.16009537634496082,19,0.3,0,5000,0.0,0.2,0.3333333333333333,"[False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top30%,15,0,0.0,0.0,0.9,0.1134088585977681,10,0.3,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top30%,30,0,0.0,0.0,1.0,0.15596723697836376,3,0.3,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top40%,0,0,0.0,0.0,0.0,0.0,0,0.4,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top40%,1,0,0.3333333333333333,0.25,0.8333333333333334,0.2506407868351402,24,0.4,0,5000,0.2,0.6,0.3333333333333333,"[True, True, False, True, False, False, False, False, False, False, True, True, False, False, True, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top40%,3,0,0.2222222222222222,0.14285714285714285,0.8928571428571429,0.14567731999982766,28,0.4,0,5000,0.2,0.2,0.3333333333333333,"[False, False, False, True, False, False, False, False, False, False, True, True, False, False, True, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top40%,5,0,0.1111111111111111,0.1,0.9,0.13436310696547288,20,0.4,0,5000,0.0,0.0,0.6666666666666666,"[False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top40%,10,0,0.0,0.0,0.9230769230769231,0.09063309105764836,13,0.4,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top40%,15,0,0.0,0.0,0.875,0.1272707329430084,8,0.4,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top40%,30,0,0.0,0.0,1.0,0.14561268132478253,3,0.4,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top50%,0,0,0.0,0.0,0.0,0.0,0,0.5,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top50%,1,0,0.2222222222222222,0.12903225806451613,0.8709677419354839,0.13929652047895974,31,0.5,0,5000,0.2,0.2,0.3333333333333333,"[False, False, False, True, False, False, False, False, False, False, True, True, False, False, True, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top50%,3,0,0.1111111111111111,0.125,0.875,0.11173691535610752,16,0.5,0,5000,0.0,0.0,0.6666666666666666,"[False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top50%,5,0,0.1111111111111111,0.2857142857142857,0.8571428571428571,0.19935950116415374,7,0.5,0,5000,0.0,0.0,0.6666666666666666,"[False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, True, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top50%,10,0,0.0,0.0,1.0,0.08685004625511063,5,0.5,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top50%,15,0,0.0,0.0,1.0,0.07055386931201264,6,0.5,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_vehicle_conf_sum,proxy_vehicle_conf_sum,top50%,30,0,0.0,0.0,1.0,0.07015512611721825,6,0.5,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_positive_K5,proxy_positive_K5,binary,0,0,0.0,0.0,0.0,0.0,0,0.604,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_positive_K5,proxy_positive_K5,binary,1,0,0.1111111111111111,0.1111111111111111,0.9444444444444444,0.09649795329283502,18,0.604,0,5000,0.0,0.0,0.6666666666666666,"[False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, True, False, False]",0
proxy_only_proxy_positive_K5,proxy_positive_K5,binary,3,0,0.0,0.0,1.0,0.052425442433897906,8,0.604,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_positive_K5,proxy_positive_K5,binary,5,0,0.05555555555555555,0.07142857142857142,0.9285714285714286,0.10796897056463127,14,0.604,0,5000,0.1,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",0
proxy_only_proxy_positive_K5,proxy_positive_K5,binary,10,0,0.05555555555555555,0.09090909090909091,1.0,0.07621550032088766,11,0.604,0,5000,0.1,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",0
proxy_only_proxy_positive_K5,proxy_positive_K5,binary,15,0,0.0,0.0,1.0,0.010818378515973018,9,0.604,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_positive_K5,proxy_positive_K5,binary,30,0,0.0,0.0,1.0,0.010818378515973018,9,0.604,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_positive_K10,proxy_positive_K10,binary,0,0,0.0,0.0,0.0,0.0,0,0.2246,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_positive_K10,proxy_positive_K10,binary,1,0,0.1111111111111111,0.11764705882352941,0.23529411764705882,0.21352096844448182,17,0.2246,0,5000,0.2,0.0,0.0,"[False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False]",0
proxy_only_proxy_positive_K10,proxy_positive_K10,binary,3,0,0.2222222222222222,0.15384615384615385,0.5769230769230769,0.21735637363553917,26,0.2246,0,5000,0.2,0.4,0.0,"[False, False, False, False, True, False, False, False, True, False, True, True, False, False, False, False, False, False]",0
proxy_only_proxy_positive_K10,proxy_positive_K10,binary,5,0,0.3888888888888889,0.23333333333333334,0.7333333333333333,0.23600953091088772,30,0.2246,0,5000,0.3,0.6,0.3333333333333333,"[False, True, False, True, True, False, False, False, True, False, True, True, False, False, True, False, False, False]",0
proxy_only_proxy_positive_K10,proxy_positive_K10,binary,10,0,0.2222222222222222,0.21052631578947367,0.8421052631578947,0.24249917228343532,19,0.2246,0,5000,0.0,0.4,0.6666666666666666,"[False, True, False, True, False, False, False, False, False, False, True, False, False, True, False, False, False, False]",0
proxy_only_proxy_positive_K10,proxy_positive_K10,binary,15,0,0.05555555555555555,0.06666666666666667,0.8666666666666667,0.19008844753209206,15,0.2246,0,5000,0.0,0.2,0.0,"[False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_positive_K10,proxy_positive_K10,binary,30,0,0.0,0.0,1.0,0.07157503749531308,8,0.2246,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_positive_K20,proxy_positive_K20,binary,0,0,0.0,0.0,0.0,0.0,0,0.0,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_positive_K20,proxy_positive_K20,binary,1,0,0.0,0.0,0.0,0.0,0,0.0,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_positive_K20,proxy_positive_K20,binary,3,0,0.0,0.0,0.0,0.0,0,0.0,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_positive_K20,proxy_positive_K20,binary,5,0,0.0,0.0,0.0,0.0,0,0.0,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_positive_K20,proxy_positive_K20,binary,10,0,0.0,0.0,0.0,0.0,0,0.0,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_positive_K20,proxy_positive_K20,binary,15,0,0.0,0.0,0.0,0.0,0,0.0,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
proxy_only_proxy_positive_K20,proxy_positive_K20,binary,30,0,0.0,0.0,0.0,0.0,0,0.0,0,5000,0.0,0.0,0.0,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0
