replicate,metric,median,mean
3228,delta_F1,0.0,0.009185537228590066
3228,delta_EventRecall,0.0,0.009090909090909084
3228,delta_AnytimeAUC,0.011597576643579549,0.007166778268116801
3229,delta_F1,0.0,0.0005750268374496243
3229,delta_EventRecall,0.0,-0.0005142237109024917
3229,delta_AnytimeAUC,0.005286363539346306,6.399776852353267e-05
3230,delta_F1,0.0,0.0001239148858196669
3230,delta_EventRecall,0.0,0.00203252032520325
3230,delta_AnytimeAUC,0.005286363539346306,0.0024201065499179497
3231,delta_F1,-0.00326530612244895,-0.007951180472188851
3231,delta_EventRecall,0.0,-0.0070921985815602835
3231,delta_AnytimeAUC,-0.0019037036511618532,-0.0032427577765762557
3232,delta_F1,0.0069023569023569,0.009143385687839083
3232,delta_EventRecall,0.00609756097560975,0.007577330125332193
3232,delta_AnytimeAUC,0.011067726952077556,0.005794700216222831
3233,delta_F1,-0.00326530612244895,-0.002814194170818992
3233,delta_EventRecall,0.0,-0.0025467440361057418
3233,delta_AnytimeAUC,-0.0019037036511618532,-0.002156074731145189
3234,delta_F1,0.0138047138047138,0.012039343203726759
3234,delta_EventRecall,0.0121951219512195,0.010643015521064293
3234,delta_AnytimeAUC,0.010537877260575562,0.008998803445392
3235,delta_F1,0.0,0.004006399386469225
3235,delta_EventRecall,0.0,0.0030318755798776505
3235,delta_AnytimeAUC,0.007912120399960934,0.0047080171707917645
3236,delta_F1,0.0,0.005260901187189525
3236,delta_EventRecall,0.0,0.006577974870657792
3236,delta_AnytimeAUC,0.005286363539346306,0.002454920744643476
3237,delta_F1,0.0069023569023569,0.005712013138819482
3237,delta_EventRecall,0.00609756097560975,0.00403123083455205
3237,delta_AnytimeAUC,0.011067726952077556,0.0022025496646601397
3238,delta_F1,0.0,-0.004561959463920234
3238,delta_EventRecall,0.0,-0.0050596782563570334
3238,delta_AnytimeAUC,0.007912120399960934,0.001081052424503547
3239,delta_F1,-0.00326530612244895,0.0070086664802907666
3239,delta_EventRecall,0.0,0.009090909090909084
3239,delta_AnytimeAUC,0.0012519029009547683,0.0013215312904058206
3240,delta_F1,0.0,-0.0022190222890502835
3240,delta_EventRecall,0.0,-0.0015135789655768917
3240,delta_AnytimeAUC,0.007912120399960934,0.0022765139125635186
3241,delta_F1,0.0069023569023569,0.009143385687839083
3241,delta_EventRecall,0.00609756097560975,0.007577330125332192
3241,delta_AnytimeAUC,0.011597576643579549,0.006846569066928372
3242,delta_F1,0.0,0.0029601155530705587
3242,delta_EventRecall,0.0,0.004545454545454542
3242,delta_AnytimeAUC,0.011597576643579549,0.004735275009888555
3243,delta_F1,0.0,0.0029179640123195745
3243,delta_EventRecall,0.0,0.0030318755798776497
3243,delta_AnytimeAUC,0.005286363539346306,0.0012594592565835043
3244,delta_F1,0.0069023569023569,0.0028758124715685903
3244,delta_EventRecall,0.00609756097560975,0.0015182966143007584
3244,delta_AnytimeAUC,0.007912120399960934,0.0009392500553950753
3245,delta_F1,0.0,8.176334506868315e-05
3245,delta_EventRecall,0.0,0.0005189413596263584
3245,delta_AnytimeAUC,0.007912120399960934,0.002099897348729521
3246,delta_F1,0.0,0.0017056137523502578
3246,delta_EventRecall,0.0,0.0009993552546744
3246,delta_AnytimeAUC,0.011597576643579549,0.005936502585331303
3247,delta_F1,0.0069023569023569,0.005218749646438541
3247,delta_EventRecall,0.00609756097560975,0.0050643959050809
3247,delta_AnytimeAUC,0.010537877260575562,0.0031865803941605875
3248,delta_F1,0.0069023569023569,0.011486322862709035
3248,delta_EventRecall,0.00609756097560975,0.011123429416112334
3248,delta_AnytimeAUC,0.011597576643579549,0.008042030554988344
3249,delta_F1,0.0138047138047138,0.013787108496828
3249,delta_EventRecall,0.0121951219512195,0.013155949741315584
3249,delta_AnytimeAUC,0.011067726952077556,0.007865413991154346
3250,delta_F1,0.0,-0.0011305869149006336
3250,delta_EventRecall,0.0,-0.0015135789655768917
3250,delta_AnytimeAUC,0.005286363539346306,0.003621334125360698
3251,delta_F1,0.0069023569023569,0.00865012219545814
3251,delta_EventRecall,0.00609756097560975,0.008610495195861042
3251,delta_AnytimeAUC,0.010537877260575562,0.0067787309457232785
3252,delta_F1,-0.00326530612244895,-0.0010066720290809667
3252,delta_EventRecall,0.0,0.0005189413596263584
3252,delta_AnytimeAUC,-0.0019037036511618532,-0.0013486605654787394
3253,delta_F1,0.0069023569023569,0.011486322862709035
3253,delta_EventRecall,0.00609756097560975,0.011123429416112334
3253,delta_AnytimeAUC,0.011067726952077556,0.006990161704282803
3254,delta_F1,-0.00326530612244895,0.0018295286381699246
3254,delta_EventRecall,0.0,0.0030318755798776505
3254,delta_AnytimeAUC,-0.0019037036511618532,-0.0011372298069192155
3255,delta_F1,-0.00326530612244895,-0.002814194170818992
3255,delta_EventRecall,0.0,-0.0025467440361057418
3255,delta_AnytimeAUC,-0.0019037036511618532,-0.002156074731145189
3256,delta_F1,0.0,-0.0022190222890502835
3256,delta_EventRecall,0.0,-0.0015135789655768917
3256,delta_AnytimeAUC,0.005286363539346306,0.001224645061857978
3257,delta_F1,0.0,-0.0017257587966693425
3257,delta_EventRecall,0.0,-0.0025467440361057418
3257,delta_AnytimeAUC,0.008441970091462928,0.001292483183063071
3258,delta_F1,0.015410958904109574,0.010891150980940324
3258,delta_EventRecall,0.013636363636363625,0.010090264345583485
3258,delta_AnytimeAUC,0.008546412675639506,0.002557573060574095
3259,delta_F1,-0.00326530612244895,-0.00047125699594904175
3259,delta_EventRecall,0.0,0.0009993552546744
3259,delta_AnytimeAUC,0.0012519029009547683,9.125560762032285e-05
3260,delta_F1,-0.0102941176470588,-0.0051571313456889424
3260,delta_EventRecall,-0.010638297872340425,-0.0060928433268858835
3260,delta_AnytimeAUC,-0.0023344815632251464,-0.00229966736849962
3261,delta_F1,0.0069023569023569,0.002875812471568591
3261,delta_EventRecall,0.00609756097560975,0.0015182966143007584
3261,delta_AnytimeAUC,0.007912120399960934,0.0009392500553950753
3262,delta_F1,0.0138047138047138,0.011444171321958048
3262,delta_EventRecall,0.0121951219512195,0.009609850450535442
3262,delta_AnytimeAUC,0.011067726952077556,0.006669952503094374
3263,delta_F1,0.022313315806466474,0.016581157623327906
3263,delta_EventRecall,0.019733924611973375,0.014155304995989985
3263,delta_AnytimeAUC,0.011172169536254134,0.0067047666978199
3264,delta_F1,-0.00326530612244895,-0.0056082432973189
3264,delta_EventRecall,0.0,-0.0035460992907801418
3264,delta_AnytimeAUC,-0.0019037036511618532,-0.0020472962885162843
3265,delta_F1,0.0138047138047138,0.013787108496828
3265,delta_EventRecall,0.0121951219512195,0.013155949741315584
3265,delta_AnytimeAUC,0.011067726952077556,0.007865413991154346
3266,delta_F1,-0.00326530612244895,0.004172465813039875
3266,delta_EventRecall,0.0,0.006577974870657792
3266,delta_AnytimeAUC,0.0007220532094527748,0.0011101005318462965
3267,delta_F1,0.0,-0.006862745098039201
3267,delta_EventRecall,0.0,-0.0070921985815602835
3267,delta_AnytimeAUC,0.005286363539346306,0.00020580013763200436
3268,delta_F1,0.0069023569023569,0.006307185020588191
3268,delta_EventRecall,0.00609756097560975,0.005064395905080901
3268,delta_AnytimeAUC,0.007912120399960934,0.004531400606957767
3269,delta_F1,0.0069023569023569,0.005712013138819482
3269,delta_EventRecall,0.00609756097560975,0.004031230834552051
3269,delta_AnytimeAUC,0.011067726952077556,0.0022025496646601397
3270,delta_F1,0.0069023569023569,0.011486322862709035
3270,delta_EventRecall,0.00609756097560975,0.011123429416112334
3270,delta_AnytimeAUC,0.011067726952077556,0.006990161704282803
3271,delta_F1,0.0,0.0029179640123195745
3271,delta_EventRecall,0.0,0.0030318755798776505
3271,delta_AnytimeAUC,0.005286363539346306,0.0012594592565835043
3272,delta_F1,0.0,-0.00451980792316925
3272,delta_EventRecall,0.0,-0.0035460992907801418
3272,delta_AnytimeAUC,0.008441970091462928,0.0024531304763975165
3273,delta_F1,0.0138047138047138,0.008607970654707158
3273,delta_EventRecall,0.0121951219512195,0.007096916230284151
3273,delta_AnytimeAUC,0.010537877260575562,0.00540665289382931
3274,delta_F1,-0.00326530612244895,-0.007951180472188851
3274,delta_EventRecall,0.0,-0.0070921985815602835
3274,delta_AnytimeAUC,-0.0019037036511618532,-0.0021908889258707154
3275,delta_F1,0.0,0.004048550927220208
3275,delta_EventRecall,0.0,0.004545454545454542
3275,delta_AnytimeAUC,0.008441970091462928,0.006080095222685734
3276,delta_F1,0.0069023569023569,0.006307185020588191
3276,delta_EventRecall,0.00609756097560975,0.0050643959050809
3276,delta_AnytimeAUC,0.007912120399960934,0.004531400606957767
3277,delta_F1,0.0,8.176334506868315e-05
3277,delta_EventRecall,0.0,0.0005189413596263584
3277,delta_AnytimeAUC,0.007912120399960934,0.002099897348729521
3278,delta_F1,0.0,8.176334506868315e-05
3278,delta_EventRecall,0.0,0.0005189413596263584
3278,delta_AnytimeAUC,0.007912120399960934,0.002099897348729521
3279,delta_F1,0.0,8.176334506868344e-05
3279,delta_EventRecall,0.0,0.0005189413596263584
3279,delta_AnytimeAUC,0.010537877260575562,0.003151766199435061
3280,delta_F1,0.0069023569023569,0.006307185020588191
3280,delta_EventRecall,0.00609756097560975,0.0050643959050809
3280,delta_AnytimeAUC,0.010537877260575562,0.0055832694576633075
3281,delta_F1,0.0,-0.004561959463920234
3281,delta_EventRecall,0.0,-0.0050596782563570334
3281,delta_AnytimeAUC,0.011067726952077556,0.0021329212752090876
3282,delta_F1,0.0,0.0017056137523502578
3282,delta_EventRecall,0.0,0.0009993552546744
3282,delta_AnytimeAUC,0.011597576643579549,0.005936502585331303
3283,delta_F1,0.0138047138047138,0.01095090782957711
3283,delta_EventRecall,0.0121951219512195,0.010643015521064293
3283,delta_AnytimeAUC,0.010537877260575562,0.0076539832325948215
3284,delta_F1,0.0069023569023569,0.005218749646438541
3284,delta_EventRecall,0.00609756097560975,0.005064395905080901
3284,delta_AnytimeAUC,0.007912120399960934,0.002134711543455047
3285,delta_F1,-0.0065306122448979,-0.006738830212219534
3285,delta_EventRecall,0.0,-0.0050596782563570334
3285,delta_AnytimeAUC,-0.009093770841670012,-0.004764194553207433
3286,delta_F1,0.0138047138047138,0.011444171321958048
3286,delta_EventRecall,0.0121951219512195,0.00960985045053544
3286,delta_AnytimeAUC,0.011067726952077556,0.006669952503094374
3287,delta_F1,-0.00326530612244895,-0.0004712569959490419
3287,delta_EventRecall,0.0,0.0009993552546744
3287,delta_AnytimeAUC,-0.0019037036511618532,-0.002012482093790758
3288,delta_F1,0.03082191780821915,0.019417358290578803
3288,delta_EventRecall,0.02727272727272725,0.016668239216241273
3288,delta_AnytimeAUC,0.011806461811932706,0.006916197456379424
3289,delta_F1,-0.01355942376950775,-0.006780981752970518
3289,delta_EventRecall,-0.010638297872340425,-0.006573257221933925
3289,delta_AnytimeAUC,-0.012680155305849927,-0.006136272605101402
3290,delta_F1,-0.00326530612244895,0.0018295286381699246
3290,delta_EventRecall,0.0,0.0030318755798776505
3290,delta_AnytimeAUC,0.0007220532094527748,-8.536095621367497e-05
3291,delta_F1,0.0069023569023569,0.0047254861540576
3291,delta_EventRecall,0.00609756097560975,0.00609756097560975
3291,delta_AnytimeAUC,0.007912120399960934,0.0031187422729554944
3292,delta_F1,0.0069023569023569,0.009143385687839083
3292,delta_EventRecall,0.00609756097560975,0.007577330125332192
3292,delta_AnytimeAUC,0.011067726952077556,0.005794700216222831
3293,delta_F1,0.0069023569023569,0.011486322862709035
3293,delta_EventRecall,0.00609756097560975,0.011123429416112334
3293,delta_AnytimeAUC,0.007912120399960934,0.005938292853577262
3294,delta_F1,0.0,0.0029179640123195745
3294,delta_EventRecall,0.0,0.0030318755798776505
3294,delta_AnytimeAUC,0.005286363539346306,0.0012594592565835043
3295,delta_F1,0.0,0.0012123502599693167
3295,delta_EventRecall,0.0,0.00203252032520325
3295,delta_AnytimeAUC,0.007912120399960934,0.00586866446412621
3296,delta_F1,0.0,0.000617178378200608
3296,delta_EventRecall,0.0,0.0009993552546744
3296,delta_AnytimeAUC,0.005286363539346306,0.00038420696971196155
3297,delta_F1,0.0,-0.0017257587966693425
3297,delta_EventRecall,0.0,-0.0025467440361057418
3297,delta_AnytimeAUC,0.008441970091462928,0.001292483183063071
3298,delta_F1,-0.00326530612244895,-0.005650394838069884
3298,delta_EventRecall,0.0,-0.0050596782563570334
3298,delta_AnytimeAUC,-0.0019037036511618532,-0.002367505489704713
3299,delta_F1,-0.0102941176470588,-2.014504431908463e-05
3299,delta_EventRecall,-0.010638297872340425,-0.001547388781431341
3299,delta_AnytimeAUC,-0.0023344815632251464,-0.0022648531737740943
3300,delta_F1,0.022313315806466474,0.013191936615059291
3300,delta_EventRecall,0.019733924611973375,0.012122784670786731
3300,delta_AnytimeAUC,0.011172169536254134,0.0034328253474456374
3301,delta_F1,-0.00326530612244895,-0.002814194170818992
3301,delta_EventRecall,0.0,-0.0025467440361057418
3301,delta_AnytimeAUC,-0.0019037036511618532,-0.002156074731145189
3302,delta_F1,0.0,0.006842600053720116
3302,delta_EventRecall,0.0,0.005544809800128943
3302,delta_AnytimeAUC,0.011597576643579549,0.00702318563076237
3303,delta_F1,0.0,0.005136986301369858
3303,delta_EventRecall,0.0,0.004545454545454542
3303,delta_AnytimeAUC,0.005286363539346306,0.007424915435482913
3304,delta_F1,-0.00326530612244895,-0.007951180472188851
3304,delta_EventRecall,0.0,-0.0070921985815602835
3304,delta_AnytimeAUC,-0.0019037036511618532,-0.0032427577765762557
3305,delta_F1,-0.01355942376950775,-0.01138255302120845
3305,delta_EventRecall,-0.010638297872340425,-0.010638297872340425
3305,delta_AnytimeAUC,-0.012680155305849927,-0.006834908328138947
3306,delta_F1,0.0069023569023569,0.005218749646438541
3306,delta_EventRecall,0.00609756097560975,0.0050643959050809
3306,delta_AnytimeAUC,0.007912120399960934,0.002134711543455047
3307,delta_F1,0.0036370507799079505,0.004623577764669832
3307,delta_EventRecall,0.00609756097560975,0.00403123083455205
3307,delta_AnytimeAUC,0.0007220532094527748,-0.0012460082495481205
3308,delta_F1,0.0,0.004006399386469225
3308,delta_EventRecall,0.0,0.0030318755798776505
3308,delta_AnytimeAUC,0.005286363539346306,0.003656148320086224
3309,delta_F1,0.0069023569023569,0.012574758236858682
3309,delta_EventRecall,0.00609756097560975,0.011123429416112334
3309,delta_AnytimeAUC,0.011067726952077556,0.009386850767785523
3310,delta_F1,0.0138047138047138,0.01095090782957711
3310,delta_EventRecall,0.0121951219512195,0.010643015521064293
3310,delta_AnytimeAUC,0.010537877260575562,0.0076539832325948215
3311,delta_F1,-0.0065306122448979,-0.006738830212219534
3311,delta_EventRecall,0.0,-0.0050596782563570334
3311,delta_AnytimeAUC,-0.009093770841670012,-0.005816063403912973
3312,delta_F1,0.0138047138047138,0.010355735947808399
3312,delta_EventRecall,0.0121951219512195,0.009609850450535442
3312,delta_AnytimeAUC,0.010537877260575562,0.0032213945888861137
3313,delta_F1,-0.00326530612244895,-0.00326530612244895
3313,delta_EventRecall,0.0,0.0
3313,delta_AnytimeAUC,-0.0019037036511618532,-0.0008518348004563128
3314,delta_F1,0.0069023569023569,0.009143385687839083
3314,delta_EventRecall,0.00609756097560975,0.007577330125332193
3314,delta_AnytimeAUC,0.011597576643579549,0.006846569066928372
3315,delta_F1,-0.0065306122448979,-0.0015596923700986918
3315,delta_EventRecall,0.0,0.0009993552546744
3315,delta_AnytimeAUC,-0.009093770841670012,-0.0033573023065879373
3316,delta_F1,0.0,-0.006862745098039201
3316,delta_EventRecall,0.0,-0.0070921985815602835
3316,delta_AnytimeAUC,0.005286363539346306,-0.0008460687130735361
3317,delta_F1,-0.00326530612244895,-0.00326530612244895
3317,delta_EventRecall,0.0,0.0
3317,delta_AnytimeAUC,0.0012519029009547683,0.0012519029009547683
3318,delta_F1,-0.00326530612244895,-0.0033496092039509173
3318,delta_EventRecall,0.0,-0.003027157931153783
3318,delta_AnytimeAUC,-0.0019037036511618532,-0.002544122053538711
3319,delta_F1,0.0,0.0063493365613391745
3319,delta_EventRecall,0.0,0.006577974870657792
3319,delta_AnytimeAUC,0.007912120399960934,0.005903478658851736
3320,delta_F1,0.0,0.002424700519938634
3320,delta_EventRecall,0.0,0.0040650406504065
3320,delta_AnytimeAUC,0.007912120399960934,0.0032953588367894923
3321,delta_F1,0.0069023569023569,0.006307185020588191
3321,delta_EventRecall,0.00609756097560975,0.005064395905080901
3321,delta_AnytimeAUC,0.011067726952077556,0.0066351383083688474
3322,delta_F1,-0.0065306122448979,0.0007832448047712589
3322,delta_EventRecall,0.0,0.004545454545454542
3322,delta_AnytimeAUC,-0.009093770841670012,-0.002161840818527966
3323,delta_F1,-0.00326530612244895,-0.00047125699594904175
3323,delta_EventRecall,0.0,0.0009993552546744
3323,delta_AnytimeAUC,0.0012519029009547683,9.125560762032285e-05
3324,delta_F1,0.0,0.0011701987192183332
3324,delta_EventRecall,0.0,0.0005189413596263584
3324,delta_AnytimeAUC,0.005286363539346306,0.0034447175615267
3325,delta_F1,0.0,0.0005750268374496243
3325,delta_EventRecall,0.0,-0.0005142237109024917
3325,delta_AnytimeAUC,0.007912120399960934,0.0011158666192290733
3326,delta_F1,0.0138047138047138,0.012698673122678349
3326,delta_EventRecall,0.0121951219512195,0.013155949741315584
3326,delta_AnytimeAUC,0.010537877260575562,0.004416856076946085
3327,delta_F1,0.0069023569023569,0.009143385687839083
3327,delta_EventRecall,0.00609756097560975,0.007577330125332192
3327,delta_AnytimeAUC,0.011067726952077556,0.005794700216222831
3328,delta_F1,0.0138047138047138,0.012039343203726759
3328,delta_EventRecall,0.0121951219512195,0.010643015521064293
3328,delta_AnytimeAUC,0.010537877260575562,0.01005067229609754
3329,delta_F1,-0.00326530612244895,-0.0004712569959490419
3329,delta_EventRecall,0.0,0.0009993552546744
3329,delta_AnytimeAUC,-0.0019037036511618532,-0.0009606132430852177
3330,delta_F1,-0.00326530612244895,0.0018295286381699246
3330,delta_EventRecall,0.0,0.0030318755798776497
3330,delta_AnytimeAUC,0.0007220532094527748,-8.536095621367497e-05
3331,delta_F1,0.0,0.005754164679570466
3331,delta_EventRecall,0.0,0.005544809800128943
3331,delta_AnytimeAUC,0.011597576643579549,0.0035746277165541094
3332,delta_F1,-0.01355942376950775,-0.012470988395358101
3332,delta_EventRecall,-0.010638297872340425,-0.010638297872340425
3332,delta_AnytimeAUC,-0.012680155305849927,-0.009231597391641666
3333,delta_F1,-0.00326530612244895,-0.00326530612244895
3333,delta_EventRecall,0.0,0.0
3333,delta_AnytimeAUC,-0.0019037036511618532,-0.0008518348004563128
3334,delta_F1,0.0069023569023569,0.011486322862709031
3334,delta_EventRecall,0.00609756097560975,0.011123429416112334
3334,delta_AnytimeAUC,0.011067726952077556,0.006990161704282803
3335,delta_F1,-0.0205882352941176,-0.012513139936109086
3335,delta_EventRecall,-0.02127659574468085,-0.012151876837917318
3335,delta_AnytimeAUC,-0.016266539770029842,-0.010603675443535637
3336,delta_F1,0.0069023569023569,0.012574758236858682
3336,delta_EventRecall,0.00609756097560975,0.011123429416112334
3336,delta_AnytimeAUC,0.011597576643579549,0.011490588469196603
3337,delta_F1,-0.0102941176470588,-0.007993332012939834
3337,delta_EventRecall,-0.010638297872340425,-0.008605777547137174
3337,delta_AnytimeAUC,-0.005490088115341768,-0.0035629669777646846
3338,delta_F1,-0.00326530612244895,-0.002814194170818992
3338,delta_EventRecall,0.0,-0.0025467440361057418
3338,delta_AnytimeAUC,0.0012519029009547683,-0.0011042058804396487
3339,delta_F1,0.03082191780821915,0.0228487308395984
3339,delta_EventRecall,0.02727272727272725,0.02021433850702142
3339,delta_AnytimeAUC,0.011806461811932706,0.010508348007942115
3340,delta_F1,0.0,0.0006171783782006079
3340,delta_EventRecall,0.0,0.0009993552546744
3340,delta_AnytimeAUC,0.008441970091462928,0.0024879446711230427
3341,delta_F1,0.0,0.0029179640123195745
3341,delta_EventRecall,0.0,0.0030318755798776505
3341,delta_AnytimeAUC,0.005286363539346306,0.0012594592565835043
3342,delta_F1,0.022313315806466474,0.016623309164078892
3342,delta_EventRecall,0.019733924611973375,0.015668883961566876
3342,delta_AnytimeAUC,0.011172169536254134,0.007024975899008329
3343,delta_F1,0.0,0.006842600053720116
3343,delta_EventRecall,0.0,0.005544809800128943
3343,delta_AnytimeAUC,0.008441970091462928,0.004919447929351288
3344,delta_F1,-0.0065306122448979,-0.0016018439108496756
3344,delta_EventRecall,0.0,-0.0005142237109024913
3344,delta_AnytimeAUC,-0.009093770841670012,-0.0047293803584819065
3345,delta_F1,0.0069023569023569,0.009143385687839081
3345,delta_EventRecall,0.00609756097560975,0.007577330125332192
3345,delta_AnytimeAUC,0.011597576643579549,0.006846569066928372
3346,delta_F1,-0.0065306122448979,-0.004395893037349583
3346,delta_EventRecall,0.0,-0.0015135789655768917
3346,delta_AnytimeAUC,-0.009093770841670012,-0.0035687330651474614
3347,delta_F1,0.0,-0.004561959463920234
3347,delta_EventRecall,0.0,-0.0050596782563570334
3347,delta_AnytimeAUC,0.005286363539346306,2.918357379800655e-05
3348,delta_F1,-0.00326530612244895,-0.0056082432973189
3348,delta_EventRecall,0.0,-0.0035460992907801418
3348,delta_AnytimeAUC,-0.0019037036511618532,-0.0009954274378107437
3349,delta_F1,0.0036370507799079505,0.0041303142722888915
3349,delta_EventRecall,0.00609756097560975,0.005064395905080901
3349,delta_AnytimeAUC,0.0007220532094527748,-0.0002619775200476728
3350,delta_F1,0.0,8.17633450686833e-05
3350,delta_EventRecall,0.0,0.0005189413596263584
3350,delta_AnytimeAUC,0.007912120399960934,0.002099897348729521
3351,delta_F1,0.0,0.0029179640123195745
3351,delta_EventRecall,0.0,0.0030318755798776505
3351,delta_AnytimeAUC,0.007912120399960934,0.002311328107289045
3352,delta_F1,0.0,0.0029179640123195745
3352,delta_EventRecall,0.0,0.0030318755798776505
3352,delta_AnytimeAUC,0.005286363539346306,0.0012594592565835043
3353,delta_F1,-0.00326530612244895,-0.0010066720290809667
3353,delta_EventRecall,0.0,0.0005189413596263584
3353,delta_AnytimeAUC,0.0007220532094527748,-0.00029679171477319893
3354,delta_F1,0.0,0.0005750268374496243
3354,delta_EventRecall,0.0,-0.0005142237109024917
3354,delta_AnytimeAUC,0.005286363539346306,6.399776852353267e-05
3355,delta_F1,-0.01355942376950775,-0.012470988395358101
3355,delta_EventRecall,-0.010638297872340425,-0.010638297872340425
3355,delta_AnytimeAUC,-0.012680155305849927,-0.010283466242347208
3356,delta_F1,0.0069023569023569,0.005813921528207251
3356,delta_EventRecall,0.00609756097560975,0.00609756097560975
3356,delta_AnytimeAUC,0.010537877260575562,0.006567300187163755
3357,delta_F1,-0.01355942376950775,-0.0062455667198385925
3357,delta_EventRecall,-0.010638297872340425,-0.0060928433268858835
3357,delta_AnytimeAUC,-0.012680155305849927,-0.005748225282707881
3358,delta_F1,0.0,0.000575026837449624
3358,delta_EventRecall,0.0,-0.0005142237109024913
3358,delta_AnytimeAUC,0.007912120399960934,0.0011158666192290733
3359,delta_F1,0.0,0.000575026837449624
3359,delta_EventRecall,0.0,-0.000514223710902492
3359,delta_AnytimeAUC,0.011067726952077556,0.002167735469934614
3360,delta_F1,0.0,0.004006399386469225
3360,delta_EventRecall,0.0,0.0030318755798776505
3360,delta_AnytimeAUC,0.011597576643579549,0.006811754872202845
3361,delta_F1,0.0069023569023569,0.011486322862709031
3361,delta_EventRecall,0.00609756097560975,0.011123429416112334
3361,delta_AnytimeAUC,0.011597576643579549,0.008042030554988344
3362,delta_F1,0.022313315806466474,0.016623309164078892
3362,delta_EventRecall,0.019733924611973375,0.015668883961566876
3362,delta_AnytimeAUC,0.011702019227756127,0.008076844749713869
3363,delta_F1,0.0036370507799079505,0.009309452114409733
3363,delta_EventRecall,0.00609756097560975,0.011123429416112334
3363,delta_AnytimeAUC,0.0007220532094527748,0.0011449147265718228
3364,delta_F1,0.0,-0.0022190222890502835
3364,delta_EventRecall,0.0,-0.0015135789655768917
3364,delta_AnytimeAUC,0.005286363539346306,0.0001727762111524376
3365,delta_F1,0.0,0.0029179640123195745
3365,delta_EventRecall,0.0,0.0030318755798776505
3365,delta_AnytimeAUC,0.005286363539346306,0.0012594592565835043
3366,delta_F1,0.0138047138047138,0.01095090782957711
3366,delta_EventRecall,0.0121951219512195,0.010643015521064293
3366,delta_AnytimeAUC,0.010537877260575562,0.006602114381889281
3367,delta_F1,-0.0033917607447019006,-0.0005555600774510092
3367,delta_EventRecall,-0.004540736896730675,-0.0020278026764793834
3367,delta_AnytimeAUC,-0.00286433125472714,-0.002652900496167616
3368,delta_F1,0.0138047138047138,0.017176329505096618
3368,delta_EventRecall,0.0121951219512195,0.015188470066518833
3368,delta_AnytimeAUC,0.010537877260575562,0.010085486490823067
3369,delta_F1,0.0069023569023569,0.00865012219545814
3369,delta_EventRecall,0.00609756097560975,0.008610495195861042
3369,delta_AnytimeAUC,0.011067726952077556,0.00783059979642882
3370,delta_F1,-0.00326530612244895,0.002322792130550866
3370,delta_EventRecall,0.0,0.0019987105093488004
3370,delta_AnytimeAUC,-0.0019037036511618532,-0.0021212605364196633
3371,delta_F1,-0.00326530612244895,-0.00047125699594904175
3371,delta_EventRecall,0.0,0.0009993552546744
3371,delta_AnytimeAUC,0.0012519029009547683,9.125560762032285e-05
3372,delta_F1,-0.0065306122448979,-0.002052955862479633
3372,delta_EventRecall,0.0,0.00203252032520325
3372,delta_AnytimeAUC,-0.009093770841670012,-0.00237327157708749
3373,delta_F1,0.0,-0.0021768707482992997
3373,delta_EventRecall,0.0,0.0
3373,delta_AnytimeAUC,0.005286363539346306,0.001544854263046407
3374,delta_F1,0.0069023569023569,0.00865012219545814
3374,delta_EventRecall,0.00609756097560975,0.008610495195861042
3374,delta_AnytimeAUC,0.010537877260575562,0.0067787309457232785
3375,delta_F1,-0.0205882352941176,-0.013725490196078402
3375,delta_EventRecall,-0.02127659574468085,-0.014184397163120567
3375,delta_AnytimeAUC,-0.016266539770029842,-0.00908223866690446
3376,delta_F1,-0.00326530612244895,-0.005650394838069884
3376,delta_EventRecall,0.0,-0.0050596782563570334
3376,delta_AnytimeAUC,0.0007220532094527748,-0.0013156366389991726
3377,delta_F1,-0.00326530612244895,-0.007951180472188851
3377,delta_EventRecall,0.0,-0.0070921985815602835
3377,delta_AnytimeAUC,-0.0019037036511618532,-0.0032427577765762557
3378,delta_F1,0.0,-0.002261173829801267
3378,delta_EventRecall,0.0,-0.0030271579311537834
3378,delta_AnytimeAUC,0.005286363539346306,-0.00014743299003599128
3379,delta_F1,0.0,0.000617178378200608
3379,delta_EventRecall,0.0,0.0009993552546744
3379,delta_AnytimeAUC,0.005286363539346306,0.0014360758204175021
3380,delta_F1,0.022313315806466474,0.016623309164078892
3380,delta_EventRecall,0.019733924611973375,0.015668883961566873
3380,delta_AnytimeAUC,0.011702019227756127,0.008076844749713869
3381,delta_F1,0.0069023569023569,0.0047254861540576
3381,delta_EventRecall,0.00609756097560975,0.00609756097560975
3381,delta_AnytimeAUC,0.010537877260575562,0.004170611123661035
3382,delta_F1,-0.00326530612244895,-0.0056082432973189
3382,delta_EventRecall,0.0,-0.0035460992907801418
3382,delta_AnytimeAUC,0.0012519029009547683,5.6441412894796726e-05
3383,delta_F1,-0.00326530612244895,0.004665729305420817
3383,delta_EventRecall,0.0,0.005544809800128943
3383,delta_AnytimeAUC,0.0012519029009547683,0.00012606980234584897
3384,delta_F1,-0.00326530612244895,-0.0033074576631999335
3384,delta_EventRecall,0.0,-0.0015135789655768917
3384,delta_AnytimeAUC,0.0007220532094527748,-0.0001201751509392011
3385,delta_F1,0.0,0.005260901187189525
3385,delta_EventRecall,0.0,0.006577974870657792
3385,delta_AnytimeAUC,0.007912120399960934,0.0035067895953490164
3386,delta_F1,0.0,0.006842600053720116
