run_id,selector,seed,budget,legal_partition_count_before,legal_partition_count_after,ceiling_f1_before,ceiling_f1_after,ceiling_partition_equal,public_f1_before,public_f1_after,public_partition_equal,positive_contains_345_346,new_ceiling_partition_invariants_pass,new_public_partition_invariants_pass,complete_equivalence_pass
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s009_b5,RANDOM_CONTROLLED,9,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s009_b10,RANDOM_CONTROLLED,9,10,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s009_b20,RANDOM_CONTROLLED,9,20,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s009_b50,RANDOM_CONTROLLED,9,50,2,2,0.4242424242424242,0.42424242424242425,True,0.375,0.375,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s009_b80,RANDOM_CONTROLLED,9,80,6,6,0.5,0.5,True,0.4571428571428572,0.4571428571428572,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s009_b100,RANDOM_CONTROLLED,9,100,12,12,0.5405405405405405,0.5405405405405406,True,0.5,0.5,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s010_b5,RANDOM_CONTROLLED,10,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s010_b10,RANDOM_CONTROLLED,10,10,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s010_b20,RANDOM_CONTROLLED,10,20,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s010_b50,RANDOM_CONTROLLED,10,50,1,1,0.2666666666666667,0.26666666666666666,True,0.2666666666666667,0.2666666666666667,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s010_b80,RANDOM_CONTROLLED,10,80,1,1,0.375,0.375,True,0.375,0.375,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s010_b100,RANDOM_CONTROLLED,10,100,1,1,0.4571428571428572,0.45714285714285713,True,0.4571428571428572,0.4571428571428572,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s011_b5,RANDOM_CONTROLLED,11,5,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s011_b10,RANDOM_CONTROLLED,11,10,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s011_b20,RANDOM_CONTROLLED,11,20,1,1,0.2666666666666667,0.26666666666666666,True,0.2666666666666667,0.2666666666666667,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s011_b50,RANDOM_CONTROLLED,11,50,1,1,0.2666666666666667,0.26666666666666666,True,0.2666666666666667,0.2666666666666667,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s011_b80,RANDOM_CONTROLLED,11,80,4,4,0.5142857142857142,0.5142857142857142,True,0.5142857142857142,0.5142857142857142,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s011_b100,RANDOM_CONTROLLED,11,100,24,24,0.5,0.5,True,0.5,0.5,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s012_b5,RANDOM_CONTROLLED,12,5,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s012_b10,RANDOM_CONTROLLED,12,10,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s012_b20,RANDOM_CONTROLLED,12,20,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s012_b50,RANDOM_CONTROLLED,12,50,2,2,0.2580645161290322,0.25806451612903225,True,0.2580645161290322,0.25806451612903225,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s012_b80,RANDOM_CONTROLLED,12,80,8,8,0.411764705882353,0.4117647058823529,True,0.3636363636363636,0.36363636363636365,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s012_b100,RANDOM_CONTROLLED,12,100,40,40,0.4571428571428572,0.45714285714285713,True,0.411764705882353,0.411764705882353,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s013_b5,RANDOM_CONTROLLED,13,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s013_b10,RANDOM_CONTROLLED,13,10,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s013_b20,RANDOM_CONTROLLED,13,20,2,2,0.375,0.375,True,0.375,0.375,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s013_b50,RANDOM_CONTROLLED,13,50,1,1,0.4242424242424242,0.42424242424242425,True,0.4242424242424242,0.42424242424242425,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s013_b80,RANDOM_CONTROLLED,13,80,2,2,0.5555555555555556,0.5555555555555556,True,0.5555555555555556,0.5555555555555556,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s013_b100,RANDOM_CONTROLLED,13,100,2,2,0.5945945945945945,0.5945945945945946,True,0.5945945945945945,0.5945945945945945,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s014_b5,RANDOM_CONTROLLED,14,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s014_b10,RANDOM_CONTROLLED,14,10,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s014_b20,RANDOM_CONTROLLED,14,20,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s014_b50,RANDOM_CONTROLLED,14,50,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s014_b80,RANDOM_CONTROLLED,14,80,1,1,0.2666666666666667,0.26666666666666666,True,0.2666666666666667,0.2666666666666667,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s014_b100,RANDOM_CONTROLLED,14,100,1,1,0.411764705882353,0.4117647058823529,True,0.411764705882353,0.411764705882353,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s015_b5,RANDOM_CONTROLLED,15,5,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s015_b10,RANDOM_CONTROLLED,15,10,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s015_b20,RANDOM_CONTROLLED,15,20,1,1,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s015_b50,RANDOM_CONTROLLED,15,50,2,2,0.2666666666666667,0.26666666666666666,True,0.2580645161290322,0.25806451612903225,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s015_b80,RANDOM_CONTROLLED,15,80,4,4,0.4242424242424242,0.42424242424242425,True,0.4242424242424242,0.42424242424242425,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s015_b100,RANDOM_CONTROLLED,15,100,8,8,0.5945945945945945,0.5945945945945946,True,0.5945945945945945,0.5945945945945945,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s016_b5,RANDOM_CONTROLLED,16,5,1,1,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s016_b10,RANDOM_CONTROLLED,16,10,1,1,0.2666666666666667,0.26666666666666666,True,0.2666666666666667,0.2666666666666667,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s016_b20,RANDOM_CONTROLLED,16,20,1,1,0.4242424242424242,0.42424242424242425,True,0.4242424242424242,0.42424242424242425,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s016_b50,RANDOM_CONTROLLED,16,50,2,2,0.5142857142857142,0.5142857142857142,True,0.5142857142857142,0.5142857142857142,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s016_b80,RANDOM_CONTROLLED,16,80,2,2,0.5405405405405405,0.5405405405405406,True,0.5405405405405405,0.5405405405405405,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s016_b100,RANDOM_CONTROLLED,16,100,2,2,0.65,0.65,True,0.65,0.65,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s017_b5,RANDOM_CONTROLLED,17,5,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s017_b10,RANDOM_CONTROLLED,17,10,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s017_b20,RANDOM_CONTROLLED,17,20,1,1,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s017_b50,RANDOM_CONTROLLED,17,50,1,1,0.2666666666666667,0.26666666666666666,True,0.2666666666666667,0.2666666666666667,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s017_b80,RANDOM_CONTROLLED,17,80,2,2,0.4242424242424242,0.42424242424242425,True,0.4242424242424242,0.42424242424242425,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s017_b100,RANDOM_CONTROLLED,17,100,2,2,0.5142857142857142,0.5142857142857142,True,0.5142857142857142,0.5142857142857142,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s018_b5,RANDOM_CONTROLLED,18,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s018_b10,RANDOM_CONTROLLED,18,10,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s018_b20,RANDOM_CONTROLLED,18,20,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s018_b50,RANDOM_CONTROLLED,18,50,1,1,0.375,0.375,True,0.375,0.375,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s018_b80,RANDOM_CONTROLLED,18,80,1,1,0.4705882352941176,0.47058823529411764,True,0.4705882352941176,0.47058823529411764,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s018_b100,RANDOM_CONTROLLED,18,100,2,2,0.5405405405405405,0.5405405405405406,True,0.5405405405405405,0.5405405405405405,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s019_b5,RANDOM_CONTROLLED,19,5,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s019_b10,RANDOM_CONTROLLED,19,10,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s019_b20,RANDOM_CONTROLLED,19,20,1,1,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s019_b50,RANDOM_CONTROLLED,19,50,2,2,0.4242424242424242,0.42424242424242425,True,0.4242424242424242,0.42424242424242425,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s019_b80,RANDOM_CONTROLLED,19,80,4,4,0.5945945945945945,0.5945945945945946,True,0.5945945945945945,0.5945945945945945,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s019_b100,RANDOM_CONTROLLED,19,100,6,6,0.5789473684210527,0.5789473684210527,True,0.5789473684210527,0.5789473684210527,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s020_b5,RANDOM_CONTROLLED,20,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s020_b10,RANDOM_CONTROLLED,20,10,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s020_b20,RANDOM_CONTROLLED,20,20,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s020_b50,RANDOM_CONTROLLED,20,50,1,1,0.3225806451612903,0.3225806451612903,True,0.3225806451612903,0.32258064516129037,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s020_b80,RANDOM_CONTROLLED,20,80,1,1,0.375,0.375,True,0.375,0.375,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s020_b100,RANDOM_CONTROLLED,20,100,1,1,0.5142857142857142,0.5142857142857142,True,0.5142857142857142,0.5142857142857142,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s021_b5,RANDOM_CONTROLLED,21,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s021_b10,RANDOM_CONTROLLED,21,10,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s021_b20,RANDOM_CONTROLLED,21,20,1,1,0.2666666666666667,0.26666666666666666,True,0.2666666666666667,0.2666666666666667,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s021_b50,RANDOM_CONTROLLED,21,50,2,2,0.375,0.375,True,0.3636363636363636,0.36363636363636365,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s021_b80,RANDOM_CONTROLLED,21,80,4,4,0.5142857142857142,0.5142857142857142,True,0.5,0.5,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s021_b100,RANDOM_CONTROLLED,21,100,4,4,0.5142857142857142,0.5142857142857142,True,0.5,0.5,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s022_b5,RANDOM_CONTROLLED,22,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s022_b10,RANDOM_CONTROLLED,22,10,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s022_b20,RANDOM_CONTROLLED,22,20,1,1,0.2666666666666667,0.26666666666666666,True,0.2666666666666667,0.2666666666666667,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s022_b50,RANDOM_CONTROLLED,22,50,1,1,0.375,0.375,True,0.375,0.375,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s022_b80,RANDOM_CONTROLLED,22,80,2,2,0.4705882352941176,0.47058823529411764,True,0.4571428571428572,0.4571428571428572,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s022_b100,RANDOM_CONTROLLED,22,100,2,2,0.5945945945945945,0.5945945945945946,True,0.5789473684210527,0.5789473684210527,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s023_b5,RANDOM_CONTROLLED,23,5,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s023_b10,RANDOM_CONTROLLED,23,10,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s023_b20,RANDOM_CONTROLLED,23,20,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s023_b50,RANDOM_CONTROLLED,23,50,2,2,0.2666666666666667,0.26666666666666666,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s023_b80,RANDOM_CONTROLLED,23,80,2,2,0.375,0.375,True,0.3225806451612903,0.32258064516129037,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s023_b100,RANDOM_CONTROLLED,23,100,2,2,0.4705882352941176,0.47058823529411764,True,0.4242424242424242,0.42424242424242425,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s024_b5,RANDOM_CONTROLLED,24,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s024_b10,RANDOM_CONTROLLED,24,10,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s024_b20,RANDOM_CONTROLLED,24,20,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s024_b50,RANDOM_CONTROLLED,24,50,2,2,0.3225806451612903,0.3225806451612903,True,0.3125,0.3125,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s024_b80,RANDOM_CONTROLLED,24,80,2,2,0.4242424242424242,0.42424242424242425,True,0.411764705882353,0.411764705882353,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s024_b100,RANDOM_CONTROLLED,24,100,4,4,0.5555555555555556,0.5555555555555556,True,0.5405405405405405,0.5405405405405405,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s025_b5,RANDOM_CONTROLLED,25,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s025_b10,RANDOM_CONTROLLED,25,10,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s025_b20,RANDOM_CONTROLLED,25,20,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s025_b50,RANDOM_CONTROLLED,25,50,2,2,0.2666666666666667,0.26666666666666666,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s025_b80,RANDOM_CONTROLLED,25,80,1,1,0.4242424242424242,0.42424242424242425,True,0.4242424242424242,0.42424242424242425,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s025_b100,RANDOM_CONTROLLED,25,100,2,2,0.4705882352941176,0.47058823529411764,True,0.4705882352941176,0.47058823529411764,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s026_b5,RANDOM_CONTROLLED,26,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s026_b10,RANDOM_CONTROLLED,26,10,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s026_b20,RANDOM_CONTROLLED,26,20,1,1,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s026_b50,RANDOM_CONTROLLED,26,50,1,1,0.4242424242424242,0.42424242424242425,True,0.4242424242424242,0.42424242424242425,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s026_b80,RANDOM_CONTROLLED,26,80,4,4,0.4571428571428572,0.45714285714285713,True,0.4571428571428572,0.4571428571428572,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s026_b100,RANDOM_CONTROLLED,26,100,4,4,0.4571428571428572,0.45714285714285713,True,0.4571428571428572,0.4571428571428572,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s027_b5,RANDOM_CONTROLLED,27,5,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s027_b10,RANDOM_CONTROLLED,27,10,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s027_b20,RANDOM_CONTROLLED,27,20,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s027_b50,RANDOM_CONTROLLED,27,50,2,2,0.4242424242424242,0.42424242424242425,True,0.375,0.375,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s027_b80,RANDOM_CONTROLLED,27,80,2,2,0.5789473684210527,0.5789473684210527,True,0.5405405405405405,0.5405405405405405,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s027_b100,RANDOM_CONTROLLED,27,100,2,2,0.6829268292682926,0.6829268292682927,True,0.65,0.65,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s028_b5,RANDOM_CONTROLLED,28,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s028_b10,RANDOM_CONTROLLED,28,10,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s028_b20,RANDOM_CONTROLLED,28,20,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s028_b50,RANDOM_CONTROLLED,28,50,1,1,0.2666666666666667,0.26666666666666666,True,0.2666666666666667,0.2666666666666667,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s028_b80,RANDOM_CONTROLLED,28,80,1,1,0.3125,0.3125,True,0.3125,0.3125,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s028_b100,RANDOM_CONTROLLED,28,100,2,2,0.4571428571428572,0.45714285714285713,True,0.4571428571428572,0.4571428571428572,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s029_b5,RANDOM_CONTROLLED,29,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s029_b10,RANDOM_CONTROLLED,29,10,1,1,0.074074074074074,0.07407407407407407,True,0.074074074074074,0.07407407407407407,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s029_b20,RANDOM_CONTROLLED,29,20,1,1,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s029_b50,RANDOM_CONTROLLED,29,50,1,1,0.2666666666666667,0.26666666666666666,True,0.2666666666666667,0.2666666666666667,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s029_b80,RANDOM_CONTROLLED,29,80,1,1,0.375,0.375,True,0.375,0.375,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s029_b100,RANDOM_CONTROLLED,29,100,2,2,0.5142857142857142,0.5142857142857142,True,0.5142857142857142,0.5142857142857142,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s030_b5,RANDOM_CONTROLLED,30,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s030_b10,RANDOM_CONTROLLED,30,10,1,1,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s030_b20,RANDOM_CONTROLLED,30,20,1,1,0.2068965517241379,0.20689655172413793,True,0.2068965517241379,0.20689655172413793,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s030_b50,RANDOM_CONTROLLED,30,50,4,4,0.5555555555555556,0.5555555555555556,True,0.5555555555555556,0.5555555555555556,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s030_b80,RANDOM_CONTROLLED,30,80,16,16,0.5555555555555556,0.5555555555555556,True,0.5555555555555556,0.5555555555555556,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s030_b100,RANDOM_CONTROLLED,30,100,16,16,0.5945945945945945,0.5945945945945946,True,0.5945945945945945,0.5945945945945945,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s031_b5,RANDOM_CONTROLLED,31,5,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s031_b10,RANDOM_CONTROLLED,31,10,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s031_b20,RANDOM_CONTROLLED,31,20,2,2,0.2068965517241379,0.20689655172413793,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s031_b50,RANDOM_CONTROLLED,31,50,2,2,0.375,0.375,True,0.375,0.375,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s031_b80,RANDOM_CONTROLLED,31,80,2,2,0.5555555555555556,0.5555555555555556,True,0.5555555555555556,0.5555555555555556,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s031_b100,RANDOM_CONTROLLED,31,100,2,2,0.5945945945945945,0.5945945945945946,True,0.5945945945945945,0.5945945945945945,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s032_b5,RANDOM_CONTROLLED,32,5,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s032_b10,RANDOM_CONTROLLED,32,10,1,1,0.0,0.0,True,0.0,0.0,True,False,True,True,True
controlled_track_B0_uniform_random_random_controlled_bridge_safe_s032_b20,RANDOM_CONTROLLED,32,20,1,1,0.1428571428571428,0.14285714285714285,True,0.1428571428571428,0.14285714285714288,True,False,True,True,True
