video_id,unit_id,unit_index,detection_count,track_count,mean_center_occupancy,mean_bbox_area,trigger_count,candidate_trigger,bbox_growth_signal,lateral_motion_signal,center_entry_signal,late_track_entry_signal,composite_visible_trigger
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0178,178,59,2,0.1694915254237288,0.014800400975731182,0,False,0.0,0.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0179,179,65,6,0.03076923076923077,0.03155695321685112,1,True,1.0,0.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0180,180,97,7,0.23711340206185566,0.024395173917820052,1,True,1.0,0.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0181,181,198,16,0.025252525252525252,0.016198468821199553,5,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0182,182,153,10,0.20915032679738563,0.07261440637226263,8,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0183,183,26,3,0.2692307692307692,0.03671596072963577,1,True,1.0,0.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0184,184,29,1,0.7241379310344828,0.087696126761756,1,True,1.0,0.0,0.0,0.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0185,185,3,1,0.0,0.030457223269843917,0,False,0.0,0.0,0.0,0.0,False
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0186,186,9,2,0.0,0.030174309077215807,1,True,1.0,0.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0187,187,6,0,0.0,0.004056158458608681,0,False,0.0,0.0,0.0,0.0,False
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0188,188,52,0,0.34615384615384615,0.0054167294545694016,0,False,0.0,0.0,0.0,0.0,False
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0189,189,130,9,0.09230769230769231,0.005563449958744467,2,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0190,190,74,2,0.527027027027027,0.006285659295597767,1,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0191,191,152,4,0.6776315789473685,0.009565225480127794,3,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0192,192,248,9,0.657258064516129,0.027228465845695833,6,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0193,193,46,2,0.0,0.017117878431890044,0,False,0.0,0.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0194,194,4,0,0.25,0.024573020346296437,0,False,0.0,0.0,0.0,0.0,False
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0195,195,188,10,0.6914893617021277,0.01767916290694066,5,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0196,196,173,8,0.26011560693641617,0.05169761796173683,7,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0197,197,181,8,0.2265193370165746,0.04721062330079084,7,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0198,198,211,16,0.16113744075829384,0.09876399461002124,7,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0199,199,194,9,0.1134020618556701,0.12268735121073061,3,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0200,200,183,7,0.32786885245901637,0.01982877638043031,4,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0201,201,123,5,0.1951219512195122,0.01701334883841386,2,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0202,202,112,5,0.08035714285714286,0.02485675512247832,3,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0203,203,262,11,0.3244274809160305,0.034559572451651366,9,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0204,204,146,9,0.1095890410958904,0.04496688868010625,6,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0205,205,236,11,0.4449152542372881,0.017261910350919413,7,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0206,206,459,23,0.2875816993464052,0.058965244898597176,14,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0207,207,267,16,0.13857677902621723,0.06092396225335684,8,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0208,208,285,14,0.32280701754385965,0.03280421144466457,7,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0209,209,470,16,0.2553191489361702,0.031980444246236896,13,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0210,210,363,25,0.3305785123966942,0.0544815799836333,13,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0211,211,239,14,0.39330543933054396,0.03287728932872108,6,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0212,212,195,8,0.08205128205128205,0.06613897833784455,5,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0213,213,70,1,0.05714285714285714,0.06775263352867762,1,True,1.0,1.0,0.0,0.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0214,214,172,12,0.08139534883720931,0.02181485551887384,6,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0215,215,105,8,0.2,0.02998258678331376,3,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0216,216,238,12,0.18067226890756302,0.04627967276736953,8,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0217,217,202,8,0.2871287128712871,0.0814550283487843,4,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0218,218,140,8,0.3357142857142857,0.052498395775330435,5,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0219,219,179,9,0.24022346368715083,0.0433130972055504,5,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0220,220,112,7,0.08928571428571429,0.009542373139793812,4,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0221,221,141,9,0.5319148936170213,0.022567181980165864,6,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0222,222,66,4,0.13636363636363635,0.030669402057826,2,True,1.0,1.0,0.0,0.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0223,223,17,1,0.35294117647058826,0.02331069114830671,1,True,1.0,1.0,0.0,0.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0224,224,36,3,0.2777777777777778,0.012781287599190207,2,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0225,225,61,7,0.3442622950819672,0.01744865179734397,4,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0226,226,224,8,0.42857142857142855,0.016251358988604366,5,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0227,227,190,14,0.5052631578947369,0.027879947765714445,9,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0228,228,141,6,0.3475177304964539,0.04099611664738483,3,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0229,229,164,9,0.32926829268292684,0.09161842447283694,5,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0230,230,243,15,0.11522633744855967,0.04680493433352369,8,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0231,231,212,11,0.0047169811320754715,0.040327264537850245,7,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0232,232,136,9,0.15441176470588236,0.03869634029055907,6,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0233,233,203,11,0.17733990147783252,0.05249606784565675,8,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0234,234,229,9,0.29694323144104806,0.02172140699430593,5,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0235,235,241,14,0.2863070539419087,0.0057967681504014976,7,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0236,236,249,16,0.37349397590361444,0.004610316732810362,8,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0237,237,287,16,0.37282229965156793,0.006406977767356407,6,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0238,238,370,24,0.5567567567567567,0.0398739735832586,8,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0239,239,299,15,0.5752508361204013,0.046695360361585427,10,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0240,240,231,11,0.22077922077922077,0.028571189234226285,6,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0241,241,224,8,0.20982142857142858,0.02074248445247009,4,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0242,242,340,16,0.1264705882352941,0.023227658652682132,7,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0243,243,232,10,0.08620689655172414,0.08011465921731453,6,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0244,244,537,25,0.40782122905027934,0.043333520231217205,11,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0245,245,415,24,0.14457831325301204,0.024341782759157306,12,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0246,246,356,19,0.1151685393258427,0.016887822932981227,9,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0247,247,492,27,0.47560975609756095,0.008104827101620493,21,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0248,248,328,21,0.35060975609756095,0.03588727907089384,14,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0249,249,274,15,0.14963503649635038,0.026232724504161108,8,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0250,250,493,28,0.31643002028397565,0.030445934935322754,17,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0251,251,535,37,0.23925233644859814,0.04499991689771194,16,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0252,252,437,26,0.2700228832951945,0.031430046502439836,13,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0253,253,334,15,0.1407185628742515,0.022653021766992246,6,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0254,254,213,15,0.3427230046948357,0.046904862261132434,5,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0255,255,211,9,0.26540284360189575,0.03982313959877966,3,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0256,256,532,30,0.3176691729323308,0.02062769558355633,16,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0257,257,321,26,0.32710280373831774,0.011108556136523399,14,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0258,258,342,11,0.3713450292397661,0.015636302568094177,9,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0259,259,491,21,0.329938900203666,0.0566150868800632,12,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0260,260,356,18,0.33146067415730335,0.03344227938464344,10,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0261,261,185,6,0.05405405405405406,0.04307472465541957,4,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0262,262,289,10,0.0657439446366782,0.029470411014361222,7,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0263,263,276,14,0.322463768115942,0.04288352671644503,8,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0264,264,310,14,0.4806451612903226,0.021814996768442157,11,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0265,265,177,9,0.2033898305084746,0.010108903200011532,6,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0266,266,268,9,0.23507462686567165,0.027400994222430735,7,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0267,267,484,20,0.3760330578512397,0.03282097125510871,13,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0268,268,406,18,0.41625615763546797,0.02476792655826573,14,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0269,269,128,4,0.1015625,0.0238742744898509,3,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0270,270,136,5,0.125,0.020036163754743375,3,True,1.0,1.0,0.0,0.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0271,271,293,15,0.36177474402730375,0.009176490900429666,9,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0272,272,331,18,0.5468277945619335,0.010045536995717799,8,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0273,273,267,20,0.3333333333333333,0.0223596318977166,11,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0274,274,170,8,0.0058823529411764705,0.008707093474582183,1,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0275,275,210,11,0.1619047619047619,0.023679202540319598,5,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0276,276,362,17,0.5138121546961326,0.024502796143686847,10,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0277,277,190,13,0.5,0.029641911011566706,11,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0278,278,263,10,0.2661596958174905,0.016680880430586086,8,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0279,279,401,17,0.40648379052369077,0.07415867846357604,12,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0280,280,403,22,0.4665012406947891,0.03175080449434566,14,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0281,281,240,14,0.6708333333333333,0.009360948723534173,11,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0282,282,287,21,0.43902439024390244,0.036868240317481905,11,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0283,283,166,8,0.19879518072289157,0.0103021853992769,0,False,0.0,0.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0284,284,97,8,0.1134020618556701,0.008895657843416964,3,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0285,285,242,11,0.29338842975206614,0.04325917181798391,6,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0286,286,268,9,0.332089552238806,0.08098738202614163,5,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0287,287,290,10,0.39655172413793105,0.04213051295584417,7,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0288,288,267,6,0.4344569288389513,0.008940980394258006,4,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0289,289,206,8,0.4368932038834951,0.007105920904640942,6,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0290,290,185,15,0.42702702702702705,0.00767993293043487,7,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0291,291,142,8,0.5774647887323944,0.024941262178920655,5,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0292,292,331,13,0.4501510574018127,0.025662028309225343,10,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0293,293,282,14,0.41843971631205673,0.011744973597520247,8,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0294,294,77,4,0.4675324675324675,0.00669465162802589,1,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0295,295,141,5,0.6879432624113475,0.006394309011899815,4,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0296,296,198,8,0.36363636363636365,0.010390656907445658,3,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0297,297,133,13,0.3308270676691729,0.008558475187004765,3,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0298,298,150,10,0.44,0.009895337317717938,6,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0299,299,41,1,0.21951219512195122,0.008369999242066285,0,False,0.0,0.0,0.0,0.0,False
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0300,300,245,9,0.1836734693877551,0.008896292380434505,4,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0301,301,199,17,0.06532663316582915,0.015533459752989809,7,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0302,302,445,22,0.30337078651685395,0.03079900111288758,15,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0303,303,454,22,0.32819383259911894,0.04552842309440823,14,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0304,304,346,18,0.16473988439306358,0.022467176362881282,10,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0305,305,433,30,0.4226327944572748,0.010367383517495587,10,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0306,306,370,14,0.16756756756756758,0.010668689255419144,5,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0307,307,307,14,0.05863192182410423,0.014078959790322334,4,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0308,308,230,11,0.16521739130434782,0.02032800089951357,8,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0309,309,154,14,0.4155844155844156,0.03184735279739349,7,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0310,310,50,1,0.0,0.18049987373811763,0,False,0.0,0.0,0.0,0.0,False
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0311,311,172,7,0.29651162790697677,0.06485867946909461,0,False,0.0,0.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0312,312,79,1,0.22784810126582278,0.09716916136746045,1,True,1.0,1.0,0.0,0.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0313,313,267,16,0.42696629213483145,0.020216846483720168,9,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0314,314,189,19,0.2275132275132275,0.01744809096462719,8,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0315,315,346,16,0.5115606936416185,0.025034336556757467,10,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0316,316,492,27,0.14227642276422764,0.04171718312252399,11,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0317,317,571,28,0.4395796847635727,0.028296800760312366,17,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0318,318,554,34,0.315884476534296,0.03591947888793191,16,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0319,319,331,12,0.19637462235649547,0.027063586440581874,7,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0320,320,288,9,0.024305555555555556,0.07629842048814822,5,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0321,321,408,26,0.04656862745098039,0.03867284866439416,7,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0322,322,294,16,0.2585034013605442,0.04918036591143192,8,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0323,323,216,13,0.037037037037037035,0.03417472068705882,7,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0324,324,82,4,0.0,0.07165400098445393,3,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0325,325,46,2,0.0,0.007577127729061041,0,False,0.0,0.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0326,326,175,8,0.011428571428571429,0.013136096039906838,8,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0327,327,240,9,0.025,0.06426487907160566,5,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0328,328,316,18,0.33860759493670883,0.06951977688466301,9,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0329,329,232,12,0.4267241379310345,0.029158602389220502,5,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0330,330,244,9,0.036885245901639344,0.023681252565336514,7,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0331,331,267,13,0.06367041198501873,0.03490022305300251,7,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0332,332,405,22,0.14074074074074075,0.025249200127344103,14,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0333,333,490,22,0.15510204081632653,0.012004987407564836,10,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0334,334,256,11,0.3046875,0.030076378136362367,6,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0335,335,278,18,0.2517985611510791,0.05431538853468357,3,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0336,336,214,9,0.102803738317757,0.012348414798534385,8,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0337,337,165,11,0.24242424242424243,0.010468017175859174,2,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0338,338,155,11,0.17419354838709677,0.01450996329183405,6,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0339,339,434,16,0.16129032258064516,0.016356159981315704,10,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0340,340,236,10,0.2542372881355932,0.04886012714941412,6,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0341,341,261,11,0.3103448275862069,0.10390670118715996,4,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0342,342,415,20,0.24819277108433735,0.06534674181923562,7,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0343,343,426,21,0.20657276995305165,0.03508833119948804,10,True,1.0,1.0,1.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0344,344,559,17,0.18783542039355994,0.020823105544177864,9,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0345,345,362,21,0.34806629834254144,0.10395257986367185,7,True,1.0,1.0,0.0,1.0,True
PSP_V0_SHORT,PSP_V0_SHORT_o00_u0346,346,76,8,0.40789473684210525,0.13728323642461085,2,True,1.0,0.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0000,0,315,20,0.5111111111111111,0.02036381946812847,13,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0001,1,157,12,0.643312101910828,0.010269185138304791,6,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0002,2,185,9,0.1945945945945946,0.008978405186971572,6,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0003,3,237,19,0.32489451476793246,0.022651962742014274,11,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0004,4,178,12,0.37640449438202245,0.04357597774933788,8,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0005,5,111,7,0.5135135135135135,0.07935363649865315,3,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0006,6,232,12,0.33189655172413796,0.04220814526469754,7,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0007,7,233,23,0.2832618025751073,0.02728018938492617,5,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0008,8,176,9,0.4375,0.008991770053392216,3,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0009,9,184,5,0.4076086956521739,0.009825981981389294,2,True,1.0,1.0,0.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0010,10,227,7,0.28634361233480177,0.010075877438930179,4,True,1.0,1.0,1.0,1.0,True
PSP_V1_LONG,PSP_V1_LONG_o00_u0011,11,168,6,0.22023809523809523,0.020502336831054686,4,True,1.0,1.0,0.0,1.0,True
