dataset,K,tau,proxy_threshold,budget_ratio,seed,method,reported_confidence,actual_clip_recall,actual_clip_precision,mIoU,oracle_ratio,violation_0.8,violation_0.9,num_true_clips,num_candidate_clips
uadetrac,20,30,p90,0.2,2,arc_style_surrogate,0.5751817146860496,0.8571428571428571,0.6666666666666666,0.6710894987941047,0.17634557524237068,False,True,28,36
uadetrac,20,30,p95,0.05,0,full_oracle,,1.0,1.0,1.0,1.0,False,False,28,28
uadetrac,20,30,p95,0.05,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,28,0
uadetrac,20,30,p95,0.05,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.042733496587761766,0.0,True,True,28,19
uadetrac,20,30,p95,0.05,0,supg_style_frame_selection_stitch,,0.07142857142857142,0.05714285714285714,0.18203820946723426,0.049333779072544055,True,True,28,35
uadetrac,20,30,p95,0.05,0,arc_style_surrogate,0.9169837426496023,0.0,0.0,0.04730156851076013,0.04452218348536224,True,True,28,24
uadetrac,20,30,p95,0.05,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,28,0
uadetrac,20,30,p95,0.05,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.042733496587761766,0.0,True,True,28,19
uadetrac,20,30,p95,0.05,1,supg_style_frame_selection_stitch,,0.10714285714285714,0.08108108108108109,0.1847020277597472,0.04950093127656526,True,True,28,37
uadetrac,20,30,p95,0.05,1,arc_style_surrogate,0.9203539823008849,0.0,0.0,0.050157738930193985,0.04508333731314772,True,True,28,23
uadetrac,20,30,p95,0.05,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,28,0
uadetrac,20,30,p95,0.05,2,fixed_proxy_threshold_stitch,,0.0,0.0,0.042733496587761766,0.0,True,True,28,19
uadetrac,20,30,p95,0.05,2,supg_style_frame_selection_stitch,,0.14285714285714285,0.1111111111111111,0.22240289620058493,0.049345718515688426,True,True,28,36
uadetrac,20,30,p95,0.05,2,arc_style_surrogate,0.9188445667125172,0.0,0.0,0.049785677624189076,0.04472515401881656,True,True,28,23
uadetrac,20,30,p95,0.1,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,28,0
uadetrac,20,30,p95,0.1,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.042733496587761766,0.0,True,True,28,19
uadetrac,20,30,p95,0.1,0,supg_style_frame_selection_stitch,,0.10714285714285714,0.08108108108108109,0.18493279699051643,0.09719900663833039,True,True,28,37
uadetrac,20,30,p95,0.1,0,arc_style_surrogate,0.9542094826032089,0.0,0.0,0.11094283902071253,0.08622665838865275,True,True,28,39
uadetrac,20,30,p95,0.1,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,28,0
uadetrac,20,30,p95,0.1,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.042733496587761766,0.0,True,True,28,19
uadetrac,20,30,p95,0.1,1,supg_style_frame_selection_stitch,,0.07142857142857142,0.05405405405405406,0.18132660831889788,0.09740197717178471,True,True,28,37
uadetrac,20,30,p95,0.1,1,arc_style_surrogate,0.9551649928263989,0.03571428571428571,0.023809523809523808,0.15856797496069888,0.08657290223983953,True,True,28,42
uadetrac,20,30,p95,0.1,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,28,0
uadetrac,20,30,p95,0.1,2,fixed_proxy_threshold_stitch,,0.0,0.0,0.042733496587761766,0.0,True,True,28,19
uadetrac,20,30,p95,0.1,2,supg_style_frame_selection_stitch,,0.14285714285714285,0.1111111111111111,0.22240289620058493,0.09773628157982711,True,True,28,36
uadetrac,20,30,p95,0.1,2,arc_style_surrogate,0.9544800287873336,0.03571428571428571,0.023255813953488372,0.15639133841287917,0.08635799226324084,True,True,28,43
uadetrac,20,30,p95,0.2,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,28,0
uadetrac,20,30,p95,0.2,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.042733496587761766,0.0,True,True,28,19
uadetrac,20,30,p95,0.2,0,supg_style_frame_selection_stitch,,0.07142857142857142,0.05405405405405406,0.18132660831889788,0.18996847987009885,True,True,28,37
uadetrac,20,30,p95,0.2,0,arc_style_surrogate,0.9603285293661863,0.6071428571428571,0.6071428571428571,0.5902213543814332,0.1170543005874206,True,True,28,28
uadetrac,20,30,p95,0.2,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,28,0
uadetrac,20,30,p95,0.2,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.042733496587761766,0.0,True,True,28,19
uadetrac,20,30,p95,0.2,1,supg_style_frame_selection_stitch,,0.10714285714285714,0.08108108108108109,0.19694943301175705,0.1897058121209227,True,True,28,37
uadetrac,20,30,p95,0.2,1,arc_style_surrogate,0.9603285293661863,0.5714285714285714,0.5925925925925926,0.5655414279350065,0.1170543005874206,True,True,28,27
uadetrac,20,30,p95,0.2,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,28,0
uadetrac,20,30,p95,0.2,2,fixed_proxy_threshold_stitch,,0.0,0.0,0.042733496587761766,0.0,True,True,28,19
uadetrac,20,30,p95,0.2,2,supg_style_frame_selection_stitch,,0.07142857142857142,0.05263157894736842,0.18072905124810837,0.1902072687329863,True,True,28,38
uadetrac,20,30,p95,0.2,2,arc_style_surrogate,0.9603285293661863,0.6071428571428571,0.6071428571428571,0.5913605987851192,0.1170543005874206,True,True,28,28
uadetrac,20,30,p99,0.05,0,full_oracle,,1.0,1.0,1.0,1.0,False,False,28,28
uadetrac,20,30,p99,0.05,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,28,0
uadetrac,20,30,p99,0.05,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.010458333333333332,0.0,True,True,28,2
uadetrac,20,30,p99,0.05,0,supg_style_frame_selection_stitch,,0.07142857142857142,0.05714285714285714,0.18203820946723426,0.049333779072544055,True,True,28,35
uadetrac,20,30,p99,0.05,0,arc_style_surrogate,1.0,0.0,0.0,0.06821023816287529,0.03352595634939586,True,True,28,14
uadetrac,20,30,p99,0.05,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,28,0
uadetrac,20,30,p99,0.05,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.010458333333333332,0.0,True,True,28,2
uadetrac,20,30,p99,0.05,1,supg_style_frame_selection_stitch,,0.10714285714285714,0.08108108108108109,0.1847020277597472,0.04950093127656526,True,True,28,37
uadetrac,20,30,p99,0.05,1,arc_style_surrogate,1.0,0.0,0.0,0.06821023816287529,0.03352595634939586,True,True,28,14
uadetrac,20,30,p99,0.05,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,28,0
uadetrac,20,30,p99,0.05,2,fixed_proxy_threshold_stitch,,0.0,0.0,0.010458333333333332,0.0,True,True,28,2
uadetrac,20,30,p99,0.05,2,supg_style_frame_selection_stitch,,0.14285714285714285,0.1111111111111111,0.22240289620058493,0.049345718515688426,True,True,28,36
uadetrac,20,30,p99,0.05,2,arc_style_surrogate,1.0,0.0,0.0,0.06823792365567706,0.03352595634939586,True,True,28,14
uadetrac,20,30,p99,0.1,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,28,0
uadetrac,20,30,p99,0.1,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.010458333333333332,0.0,True,True,28,2
uadetrac,20,30,p99,0.1,0,supg_style_frame_selection_stitch,,0.10714285714285714,0.08108108108108109,0.18493279699051643,0.09719900663833039,True,True,28,37
uadetrac,20,30,p99,0.1,0,arc_style_surrogate,1.0,0.0,0.0,0.06821023816287529,0.04351927026123502,True,True,28,14
uadetrac,20,30,p99,0.1,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,28,0
uadetrac,20,30,p99,0.1,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.010458333333333332,0.0,True,True,28,2
uadetrac,20,30,p99,0.1,1,supg_style_frame_selection_stitch,,0.07142857142857142,0.05405405405405406,0.18132660831889788,0.09740197717178471,True,True,28,37
uadetrac,20,30,p99,0.1,1,arc_style_surrogate,1.0,0.0,0.0,0.06821023816287529,0.04351927026123502,True,True,28,14
uadetrac,20,30,p99,0.1,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,28,0
uadetrac,20,30,p99,0.1,2,fixed_proxy_threshold_stitch,,0.0,0.0,0.010458333333333332,0.0,True,True,28,2
uadetrac,20,30,p99,0.1,2,supg_style_frame_selection_stitch,,0.14285714285714285,0.1111111111111111,0.22240289620058493,0.09773628157982711,True,True,28,36
uadetrac,20,30,p99,0.1,2,arc_style_surrogate,1.0,0.0,0.0,0.06823792365567706,0.04351927026123502,True,True,28,14
uadetrac,20,30,p99,0.2,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,28,0
uadetrac,20,30,p99,0.2,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.010458333333333332,0.0,True,True,28,2
uadetrac,20,30,p99,0.2,0,supg_style_frame_selection_stitch,,0.07142857142857142,0.05405405405405406,0.18132660831889788,0.18996847987009885,True,True,28,37
uadetrac,20,30,p99,0.2,0,arc_style_surrogate,1.0,0.0,0.0,0.06821023816287529,0.06352977697120206,True,True,28,14
uadetrac,20,30,p99,0.2,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,28,0
uadetrac,20,30,p99,0.2,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.010458333333333332,0.0,True,True,28,2
uadetrac,20,30,p99,0.2,1,supg_style_frame_selection_stitch,,0.10714285714285714,0.08108108108108109,0.19694943301175705,0.1897058121209227,True,True,28,37
uadetrac,20,30,p99,0.2,1,arc_style_surrogate,1.0,0.0,0.0,0.06826560914847885,0.06352977697120206,True,True,28,14
uadetrac,20,30,p99,0.2,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,28,0
uadetrac,20,30,p99,0.2,2,fixed_proxy_threshold_stitch,,0.0,0.0,0.010458333333333332,0.0,True,True,28,2
uadetrac,20,30,p99,0.2,2,supg_style_frame_selection_stitch,,0.07142857142857142,0.05263157894736842,0.18072905124810837,0.1902072687329863,True,True,28,38
uadetrac,20,30,p99,0.2,2,arc_style_surrogate,1.0,0.0,0.0,0.06823792365567706,0.06352977697120206,True,True,28,14
uadetrac,20,30,p99.5,0.05,0,full_oracle,,1.0,1.0,1.0,1.0,False,False,28,28
uadetrac,20,30,p99.5,0.05,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,28,0
uadetrac,20,30,p99.5,0.05,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.004666666666666667,0.0,True,True,28,2
uadetrac,20,30,p99.5,0.05,0,supg_style_frame_selection_stitch,,0.07142857142857142,0.05714285714285714,0.18203820946723426,0.049333779072544055,True,True,28,35
uadetrac,20,30,p99.5,0.05,0,arc_style_surrogate,1.0,0.0,0.0,0.03074086378737542,0.021431300444147285,True,True,28,7
uadetrac,20,30,p99.5,0.05,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,28,0
uadetrac,20,30,p99.5,0.05,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.004666666666666667,0.0,True,True,28,2
uadetrac,20,30,p99.5,0.05,1,supg_style_frame_selection_stitch,,0.10714285714285714,0.08108108108108109,0.1847020277597472,0.04950093127656526,True,True,28,37
uadetrac,20,30,p99.5,0.05,1,arc_style_surrogate,1.0,0.0,0.0,0.03074086378737542,0.021431300444147285,True,True,28,7
uadetrac,20,30,p99.5,0.05,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,28,0
uadetrac,20,30,p99.5,0.05,2,fixed_proxy_threshold_stitch,,0.0,0.0,0.004666666666666667,0.0,True,True,28,2
uadetrac,20,30,p99.5,0.05,2,supg_style_frame_selection_stitch,,0.14285714285714285,0.1111111111111111,0.22240289620058493,0.049345718515688426,True,True,28,36
uadetrac,20,30,p99.5,0.05,2,arc_style_surrogate,1.0,0.0,0.0,0.03074086378737542,0.021431300444147285,True,True,28,7
uadetrac,20,30,p99.5,0.1,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,28,0
uadetrac,20,30,p99.5,0.1,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.004666666666666667,0.0,True,True,28,2
uadetrac,20,30,p99.5,0.1,0,supg_style_frame_selection_stitch,,0.10714285714285714,0.08108108108108109,0.18493279699051643,0.09719900663833039,True,True,28,37
uadetrac,20,30,p99.5,0.1,0,arc_style_surrogate,1.0,0.0,0.0,0.03074086378737542,0.03142461435598644,True,True,28,7
uadetrac,20,30,p99.5,0.1,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,28,0
uadetrac,20,30,p99.5,0.1,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.004666666666666667,0.0,True,True,28,2
uadetrac,20,30,p99.5,0.1,1,supg_style_frame_selection_stitch,,0.07142857142857142,0.05405405405405406,0.18132660831889788,0.09740197717178471,True,True,28,37
uadetrac,20,30,p99.5,0.1,1,arc_style_surrogate,1.0,0.0,0.0,0.03074086378737542,0.03142461435598644,True,True,28,7
uadetrac,20,30,p99.5,0.1,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,28,0
uadetrac,20,30,p99.5,0.1,2,fixed_proxy_threshold_stitch,,0.0,0.0,0.004666666666666667,0.0,True,True,28,2
uadetrac,20,30,p99.5,0.1,2,supg_style_frame_selection_stitch,,0.14285714285714285,0.1111111111111111,0.22240289620058493,0.09773628157982711,True,True,28,36
uadetrac,20,30,p99.5,0.1,2,arc_style_surrogate,1.0,0.0,0.0,0.03074086378737542,0.03142461435598644,True,True,28,7
uadetrac,20,30,p99.5,0.2,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,28,0
uadetrac,20,30,p99.5,0.2,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.004666666666666667,0.0,True,True,28,2
uadetrac,20,30,p99.5,0.2,0,supg_style_frame_selection_stitch,,0.07142857142857142,0.05405405405405406,0.18132660831889788,0.18996847987009885,True,True,28,37
uadetrac,20,30,p99.5,0.2,0,arc_style_surrogate,1.0,0.0,0.0,0.03074086378737542,0.051435121065953486,True,True,28,7
uadetrac,20,30,p99.5,0.2,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,28,0
uadetrac,20,30,p99.5,0.2,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.004666666666666667,0.0,True,True,28,2
uadetrac,20,30,p99.5,0.2,1,supg_style_frame_selection_stitch,,0.10714285714285714,0.08108108108108109,0.19694943301175705,0.1897058121209227,True,True,28,37
uadetrac,20,30,p99.5,0.2,1,arc_style_surrogate,1.0,0.0,0.0,0.03074086378737542,0.051435121065953486,True,True,28,7
uadetrac,20,30,p99.5,0.2,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,28,0
uadetrac,20,30,p99.5,0.2,2,fixed_proxy_threshold_stitch,,0.0,0.0,0.004666666666666667,0.0,True,True,28,2
uadetrac,20,30,p99.5,0.2,2,supg_style_frame_selection_stitch,,0.07142857142857142,0.05263157894736842,0.18072905124810837,0.1902072687329863,True,True,28,38
uadetrac,20,30,p99.5,0.2,2,arc_style_surrogate,1.0,0.0,0.0,0.03075747508305648,0.051435121065953486,True,True,28,7
uadetrac,25,20,p90,0.05,0,full_oracle,,1.0,1.0,1.0,1.0,False,False,13,13
uadetrac,25,20,p90,0.05,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,13,0
uadetrac,25,20,p90,0.05,0,fixed_proxy_threshold_stitch,,0.38461538461538464,0.09090909090909091,0.17016859125186315,0.0,True,True,13,55
uadetrac,25,20,p90,0.05,0,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14628883144348573,0.049333779072544055,True,True,13,19
uadetrac,25,20,p90,0.05,0,arc_style_surrogate,0.1286967825804355,0.6923076923076923,0.375,0.4768597913912854,0.04674291991021539,True,True,13,24
uadetrac,25,20,p90,0.05,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,13,0
uadetrac,25,20,p90,0.05,1,fixed_proxy_threshold_stitch,,0.38461538461538464,0.09090909090909091,0.17016859125186315,0.0,True,True,13,55
uadetrac,25,20,p90,0.05,1,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14571892262889607,0.04950093127656526,True,True,13,19
uadetrac,25,20,p90,0.05,1,arc_style_surrogate,0.12552708400908205,0.8461538461538461,0.39285714285714285,0.4889897758036367,0.046814556569081615,False,True,13,28
uadetrac,25,20,p90,0.05,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,13,0
uadetrac,25,20,p90,0.05,2,fixed_proxy_threshold_stitch,,0.38461538461538464,0.09090909090909091,0.17016859125186315,0.0,True,True,13,55
uadetrac,25,20,p90,0.05,2,supg_style_frame_selection_stitch,,0.23076923076923078,0.14285714285714285,0.1385239421989109,0.049345718515688426,True,True,13,21
uadetrac,25,20,p90,0.05,2,arc_style_surrogate,0.13126414484319432,1.0,0.40625,0.48482444439542394,0.04693395100052534,False,False,13,32
uadetrac,25,20,p90,0.1,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,13,0
uadetrac,25,20,p90,0.1,0,fixed_proxy_threshold_stitch,,0.38461538461538464,0.09090909090909091,0.17016859125186315,0.0,True,True,13,55
uadetrac,25,20,p90,0.1,0,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.1439522053036681,0.09719900663833039,True,True,13,19
uadetrac,25,20,p90,0.1,0,arc_style_surrogate,0.1829039413069442,1.0,0.9285714285714286,0.9043545134558763,0.08997564353598549,False,False,13,14
uadetrac,25,20,p90,0.1,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,13,0
uadetrac,25,20,p90,0.1,1,fixed_proxy_threshold_stitch,,0.38461538461538464,0.09090909090909091,0.17016859125186315,0.0,True,True,13,55
uadetrac,25,20,p90,0.1,1,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14571892262889607,0.09740197717178471,True,True,13,19
uadetrac,25,20,p90,0.1,1,arc_style_surrogate,0.18272539573296628,0.8461538461538461,0.6470588235294118,0.714132688659327,0.08939061082191127,False,True,13,17
uadetrac,25,20,p90,0.1,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,13,0
uadetrac,25,20,p90,0.1,2,fixed_proxy_threshold_stitch,,0.38461538461538464,0.09090909090909091,0.17016859125186315,0.0,True,True,13,55
uadetrac,25,20,p90,0.1,2,supg_style_frame_selection_stitch,,0.23076923076923078,0.14285714285714285,0.1385239421989109,0.09773628157982711,True,True,13,21
uadetrac,25,20,p90,0.1,2,arc_style_surrogate,0.18618107556160654,1.0,0.8125,0.8361160812385224,0.09015473518315106,False,False,13,16
uadetrac,25,20,p90,0.2,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,13,0
uadetrac,25,20,p90,0.2,0,fixed_proxy_threshold_stitch,,0.38461538461538464,0.09090909090909091,0.17016859125186315,0.0,True,True,13,55
uadetrac,25,20,p90,0.2,0,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14628883144348573,0.18996847987009885,True,True,13,19
uadetrac,25,20,p90,0.2,0,arc_style_surrogate,0.23093164423330695,1.0,1.0,1.0,0.17572472419886337,False,False,13,13
uadetrac,25,20,p90,0.2,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,13,0
uadetrac,25,20,p90,0.2,1,fixed_proxy_threshold_stitch,,0.38461538461538464,0.09090909090909091,0.17016859125186315,0.0,True,True,13,55
uadetrac,25,20,p90,0.2,1,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14571892262889607,0.1897058121209227,True,True,13,19
uadetrac,25,20,p90,0.2,1,arc_style_surrogate,0.23088429388473383,1.0,1.0,1.0,0.17570084531257463,False,False,13,13
uadetrac,25,20,p90,0.2,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,13,0
uadetrac,25,20,p90,0.2,2,fixed_proxy_threshold_stitch,,0.38461538461538464,0.09090909090909091,0.17016859125186315,0.0,True,True,13,55
uadetrac,25,20,p90,0.2,2,supg_style_frame_selection_stitch,,0.23076923076923078,0.14285714285714285,0.1385239421989109,0.1902072687329863,True,True,13,21
uadetrac,25,20,p90,0.2,2,arc_style_surrogate,0.23047149894440536,1.0,1.0,1.0,0.17573666364200774,False,False,13,13
uadetrac,25,20,p95,0.05,0,full_oracle,,1.0,1.0,1.0,1.0,False,False,13,13
uadetrac,25,20,p95,0.05,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,13,0
uadetrac,25,20,p95,0.05,0,fixed_proxy_threshold_stitch,,0.38461538461538464,0.14705882352941177,0.19910331453937638,0.0,True,True,13,34
uadetrac,25,20,p95,0.05,0,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14628883144348573,0.049333779072544055,True,True,13,19
uadetrac,25,20,p95,0.05,0,arc_style_surrogate,0.3227936066712995,0.46153846153846156,0.17142857142857143,0.25944259891950955,0.04436697072448541,True,True,13,35
uadetrac,25,20,p95,0.05,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,13,0
uadetrac,25,20,p95,0.05,1,fixed_proxy_threshold_stitch,,0.38461538461538464,0.14705882352941177,0.19910331453937638,0.0,True,True,13,34
uadetrac,25,20,p95,0.05,1,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14571892262889607,0.04950093127656526,True,True,13,19
uadetrac,25,20,p95,0.05,1,arc_style_surrogate,0.31940090560780215,0.38461538461538464,0.16129032258064516,0.25333507744230876,0.044283394622474805,True,True,13,31
uadetrac,25,20,p95,0.05,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,13,0
uadetrac,25,20,p95,0.05,2,fixed_proxy_threshold_stitch,,0.38461538461538464,0.14705882352941177,0.19910331453937638,0.0,True,True,13,34
uadetrac,25,20,p95,0.05,2,supg_style_frame_selection_stitch,,0.23076923076923078,0.14285714285714285,0.1385239421989109,0.049345718515688426,True,True,13,21
uadetrac,25,20,p95,0.05,2,arc_style_surrogate,0.3115264797507788,0.38461538461538464,0.14285714285714285,0.23379325686019,0.0444983045990735,True,True,13,35
uadetrac,25,20,p95,0.1,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,13,0
uadetrac,25,20,p95,0.1,0,fixed_proxy_threshold_stitch,,0.38461538461538464,0.14705882352941177,0.19910331453937638,0.0,True,True,13,34
uadetrac,25,20,p95,0.1,0,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.1439522053036681,0.09719900663833039,True,True,13,19
uadetrac,25,20,p95,0.1,0,arc_style_surrogate,0.44182648401826485,0.8461538461538461,0.5789473684210527,0.710332486469184,0.08536701848225799,False,True,13,19
uadetrac,25,20,p95,0.1,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,13,0
uadetrac,25,20,p95,0.1,1,fixed_proxy_threshold_stitch,,0.38461538461538464,0.14705882352941177,0.19910331453937638,0.0,True,True,13,34
uadetrac,25,20,p95,0.1,1,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14571892262889607,0.09740197717178471,True,True,13,19
uadetrac,25,20,p95,0.1,1,arc_style_surrogate,0.4404391582799634,0.8461538461538461,0.55,0.6624887407561173,0.08524762405081426,False,True,13,20
uadetrac,25,20,p95,0.1,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.09999283633411338,True,True,13,0
uadetrac,25,20,p95,0.1,2,fixed_proxy_threshold_stitch,,0.38461538461538464,0.14705882352941177,0.19910331453937638,0.0,True,True,13,34
uadetrac,25,20,p95,0.1,2,supg_style_frame_selection_stitch,,0.23076923076923078,0.14285714285714285,0.1385239421989109,0.09773628157982711,True,True,13,21
uadetrac,25,20,p95,0.1,2,arc_style_surrogate,0.4395301890255093,0.9230769230769231,0.48,0.6179052276564478,0.08505659296050432,False,False,13,25
uadetrac,25,20,p95,0.2,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,13,0
uadetrac,25,20,p95,0.2,0,fixed_proxy_threshold_stitch,,0.38461538461538464,0.14705882352941177,0.19910331453937638,0.0,True,True,13,34
uadetrac,25,20,p95,0.2,0,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14628883144348573,0.18996847987009885,True,True,13,19
uadetrac,25,20,p95,0.2,0,arc_style_surrogate,0.4506921893693386,1.0,1.0,1.0,0.10986675581450882,False,False,13,13
uadetrac,25,20,p95,0.2,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,13,0
uadetrac,25,20,p95,0.2,1,fixed_proxy_threshold_stitch,,0.38461538461538464,0.14705882352941177,0.19910331453937638,0.0,True,True,13,34
uadetrac,25,20,p95,0.2,1,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14571892262889607,0.1897058121209227,True,True,13,19
uadetrac,25,20,p95,0.2,1,arc_style_surrogate,0.4506921893693386,1.0,1.0,1.0,0.10986675581450882,False,False,13,13
uadetrac,25,20,p95,0.2,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.19999761211137113,True,True,13,0
uadetrac,25,20,p95,0.2,2,fixed_proxy_threshold_stitch,,0.38461538461538464,0.14705882352941177,0.19910331453937638,0.0,True,True,13,34
uadetrac,25,20,p95,0.2,2,supg_style_frame_selection_stitch,,0.23076923076923078,0.14285714285714285,0.1385239421989109,0.1902072687329863,True,True,13,21
uadetrac,25,20,p95,0.2,2,arc_style_surrogate,0.4506921893693386,1.0,1.0,1.0,0.10986675581450882,False,False,13,13
uadetrac,25,20,p99,0.05,0,full_oracle,,1.0,1.0,1.0,1.0,False,False,13,13
uadetrac,25,20,p99,0.05,0,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,13,0
uadetrac,25,20,p99,0.05,0,fixed_proxy_threshold_stitch,,0.0,0.0,0.03965244865718799,0.0,True,True,13,2
uadetrac,25,20,p99,0.05,0,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14628883144348573,0.049333779072544055,True,True,13,19
uadetrac,25,20,p99,0.05,0,arc_style_surrogate,0.9557843731072078,0.3076923076923077,0.19047619047619047,0.22087620651341294,0.02971727398634128,True,True,13,21
uadetrac,25,20,p99,0.05,1,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,13,0
uadetrac,25,20,p99,0.05,1,fixed_proxy_threshold_stitch,,0.0,0.0,0.03965244865718799,0.0,True,True,13,2
uadetrac,25,20,p99,0.05,1,supg_style_frame_selection_stitch,,0.23076923076923078,0.15789473684210525,0.14571892262889607,0.04950093127656526,True,True,13,19
uadetrac,25,20,p99,0.05,1,arc_style_surrogate,0.9557843731072078,0.3076923076923077,0.19047619047619047,0.2209119654978578,0.02971727398634128,True,True,13,21
uadetrac,25,20,p99,0.05,2,uniform_sampling_stitch,,0.0,0.0,0.0,0.0499904484454845,True,True,13,0
uadetrac,25,20,p99,0.05,2,fixed_proxy_threshold_stitch,,0.0,0.0,0.03965244865718799,0.0,True,True,13,2
uadetrac,25,20,p99,0.05,2,supg_style_frame_selection_stitch,,0.23076923076923078,0.14285714285714285,0.1385239421989109,0.049345718515688426,True,True,13,21
