step_idx,action_type,target_id,reason,action_cost,spent_after_commit,remaining_after_commit,scanned_cells,scanned_units,verify_count,verified_positive_units,returned_event_count,event_precision,event_recall,event_f1,public_state_hash,label_revealed_only_for_verify
87,VERIFY,121,fixed_cycle_proxy_verify,1.0,56.5,23.5,35,347,53,6,6,1.0,0.23076923076923078,0.375,8490135e174adb89dcbf51d821ce4ca6b90a6c1f64d9b98aa2d0c566a6000a5c,True
88,VERIFY,227,fixed_cycle_proxy_verify,1.0,57.5,22.5,35,347,54,6,6,1.0,0.23076923076923078,0.375,823b34ca4864cc375afec0229d594bed877219b615f3514e8efbeb0154c68dae,True
89,VERIFY,211,fixed_cycle_proxy_verify,1.0,58.5,21.5,35,347,55,6,6,1.0,0.23076923076923078,0.375,4be2e99e3a5f2dc16c92ca3932dd3c59330e6c689dd00ce58f004dcea35b6668,True
90,VERIFY,2,fixed_cycle_proxy_verify,1.0,59.5,20.5,35,347,56,6,6,1.0,0.23076923076923078,0.375,db399ba2e2e28de9d70ed81657fe18be72306a0713330692df3668c1c07b8bec,True
91,VERIFY,246,fixed_cycle_proxy_verify,1.0,60.5,19.5,35,347,57,7,6,1.0,0.23076923076923078,0.375,aa87e782fd62f9896f790b7e6e5e1e18f52f14b0420c06d1e602b3fd596ff8c0,True
92,VERIFY,297,fixed_cycle_proxy_verify,1.0,61.5,18.5,35,347,58,8,7,1.0,0.2692307692307692,0.42424242424242425,e14e4c9e06e0afb7c500cc6c8a50ddfa9af6835b9cb4f0194fb07f398ada1f9a,True
93,VERIFY,151,fixed_cycle_proxy_verify,1.0,62.5,17.5,35,347,59,8,7,1.0,0.2692307692307692,0.42424242424242425,7a0a05b5dcf1cf9efb7cd6405996e858be28c8ee3a93d4103c63f08f70a3bea4,True
94,VERIFY,240,fixed_cycle_proxy_verify,1.0,63.5,16.5,35,347,60,8,7,1.0,0.2692307692307692,0.42424242424242425,e550b6acd29160be844c548f7d5d8e08db95bc223e17e45e4aa4c9cbf94d219d,True
95,VERIFY,253,fixed_cycle_proxy_verify,1.0,64.5,15.5,35,347,61,9,8,1.0,0.3076923076923077,0.47058823529411764,027a44bd7ae500a1232ca9384c7543ab332e97027794f94d34be696b53a1c5cd,True
96,VERIFY,271,fixed_cycle_proxy_verify,1.0,65.5,14.5,35,347,62,9,8,1.0,0.3076923076923077,0.47058823529411764,4a32194104eac25970933b35d6a301d9a7b0420dc9fad69da82d8dbc6dea8b70,True
97,VERIFY,292,fixed_cycle_proxy_verify,1.0,66.5,13.5,35,347,63,9,8,1.0,0.3076923076923077,0.47058823529411764,db68f05e3b3e45f91d059ff813b67a8b68c17ea4603de26403bcb174326047a1,True
98,VERIFY,306,fixed_cycle_proxy_verify,1.0,67.5,12.5,35,347,64,9,8,1.0,0.3076923076923077,0.47058823529411764,fd4b12345b39d4f38f7dbe703f7a3ca6e292a8eb915f2bf9290440eb059a908d,True
99,VERIFY,61,fixed_cycle_proxy_verify,1.0,68.5,11.5,35,347,65,9,8,1.0,0.3076923076923077,0.47058823529411764,f63bc6fdccde9e7508e6d660d2241667eb3aad4ef263b600eacb5dd3e0e1a33b,True
100,VERIFY,96,fixed_cycle_proxy_verify,1.0,69.5,10.5,35,347,66,9,8,1.0,0.3076923076923077,0.47058823529411764,72717fabae400094440cb9e14751c942b1074bce6782ce52aab27c49b5b949ea,True
101,VERIFY,55,fixed_cycle_proxy_verify,1.0,70.5,9.5,35,347,67,9,8,1.0,0.3076923076923077,0.47058823529411764,65f1e8aa35ce7f512ca5412df968d8c87bf17dfb0239cd88720b7d1b0d201851,True
102,VERIFY,170,fixed_cycle_proxy_verify,1.0,71.5,8.5,35,347,68,9,8,1.0,0.3076923076923077,0.47058823529411764,eb6aebc7c929e435eef44284589f1dba90a678d09d9c0feb2c3cdea6e2c9d809,True
103,VERIFY,237,fixed_cycle_proxy_verify,1.0,72.5,7.5,35,347,69,9,8,1.0,0.3076923076923077,0.47058823529411764,5dc57fb240a49aed9b1ffa4e7e379845fd4adb47c5f1388b75f8541912766ee3,True
104,VERIFY,172,fixed_cycle_proxy_verify,1.0,73.5,6.5,35,347,70,10,8,1.0,0.3076923076923077,0.47058823529411764,f9b62bb74068a6a00adb21094fd4e397cfdc16265d8785c4677675f25acba4a8,True
105,VERIFY,342,fixed_cycle_proxy_verify,1.0,74.5,5.5,35,347,71,10,8,1.0,0.3076923076923077,0.47058823529411764,cc165be508af6dea40af72fff5a75d9a359502599559e4795a7eafa487e53412,True
106,VERIFY,321,fixed_cycle_proxy_verify,1.0,75.5,4.5,35,347,72,10,8,1.0,0.3076923076923077,0.47058823529411764,00ba4003eb2f01fb1cc20ad5eeb0ffa33be052eac941dd09280acc4f9850f49c,True
107,VERIFY,215,fixed_cycle_proxy_verify,1.0,76.5,3.5,35,347,73,10,8,1.0,0.3076923076923077,0.47058823529411764,29fd8936a339d03ffb75ab29bbc8a7c458ad9f0d3a914218915e5eb8754e53bd,True
108,VERIFY,52,fixed_cycle_proxy_verify,1.0,77.5,2.5,35,347,74,10,8,1.0,0.3076923076923077,0.47058823529411764,896af50346167ed2d8754ab09fde26f936095331ec790931fc306bc7a3ba7e74,True
109,VERIFY,249,fixed_cycle_proxy_verify,1.0,78.5,1.5,35,347,75,10,8,1.0,0.3076923076923077,0.47058823529411764,389c1cbb2e5266644457e92a3bdb374dfc2cbf4e7cf2b9b6a0e4ca786c651e89,True
110,VERIFY,54,fixed_cycle_proxy_verify,1.0,79.5,0.5,35,347,76,10,8,1.0,0.3076923076923077,0.47058823529411764,e3ac51319cc1fba4b914c099a07ce71d64650c34dffba79abc887a81eda24ea3,True
